15290,PG-258399-18,"The report is a general preservation assessment of the object collection at the Medford Historical Society and Museum. It includes analysis and recommendations regarding inventory, security, and the care and condition of artifacts. Recommendations include environmental (temperature and humidity), pest identification and control, housekeeping, proper storage, control of dust and dirt pollution, preparation for a major building renovation project, mold remediation, control of light levels, and cost-conscious rehousing of artifacts.",This document is for internal use only.,Helene Gillette-Woodard,12/4/2018,,,,,,Preservation Assesement of the Object Collection at the Medford Historical Society and Museum LAB #OB-2659
15329,PG-258399-18,"This report addressed Organizational Issues, Collection Management and Preservation Planning, the Building and Environment, Collection Storage and Handling, Conservation, Digitization, Exhibition Practices, and Preparation for Building Renovation. The report also provided a summary of recommendations, a methodology (""Implementation Matrix"") for prioritizing activities, and a comprehensive list of additional resources.",This document is for internal use only.,Sean Ferguson,12/14/18,,,,,,Report of a Preservation Needs Assessment
15462,PG-263563-19,This report presents observations of the present environmental conditions of the collections at the Sargent House Museum and provides recommendations for climate control improvements for these collections housed within the building.,The report is on a Google Team drive and individuals can ask for access to it.  The report is also attached in this Progress Report.,Ernest Conrad,6/3/2019,,https://drive.google.com/open?id=1HMzCha4fStBfHzhvamvN7iFnBtbFtubyXaH0wmLJFRA,A Google doc file.,,,"ENVIRONMENTAL ASSESSMENT of THE SARGENT HOUSE MUSEUM GLOUCESTER, MA"
15515,MD-263786-19,"The Appalachian Trail is the United States' most iconic long-distance hiking trail, but its history is not widely known by the people who use it. All the Appalachian Trails is an interactive website that explicates the Appalachian Trail's nearly 100-year history through an investigation of the changes in the trail's route over time. Using historical maps and primary sources, users will be able to see different trail routes and discover a more complex understanding of the history of the trail and the ways in which the trail informs the larger history of the 20th-century United States. Users will be able to follow links from a large interactive map to primary sources, to digital exhibits about topics of interest to hikers and trail workers, to scholarly essays about the AT's place in the history of the United States. The website is intended for a broad public audience, especially people with a personal connection to the trail, either through hiking or maintaining the trail.",Submitted to NEH,"Mills Kelly, Abigail Mullen",05/31/19,,,,,,All the Appalachian Trails Design Document
15613,FA-252317-17,"Since 2011 I have been documenting and researching rural singing in oral trad ition in the bi-national island of Timor.1  I have worked mainly with two ethnolinguistic groups:  the Southern Tetun,2 who live (a) in the southern mountains (foho) and south coastal plain (fehan) in Kabupaten Malaka on the Indonesian side of the international border, and (b) and in the adjacent Munisipiu Covalima on the Timor-Leste side;  and the Fataluku, who live at the far eastern tip of the island, in Munisipiu Lautem.   In their singing, both groups use complex, unwritten systems for incorporating pre-existing poems into a repertoire of melodies that are independent of the poems.  (That is, the poems are not fixed to specific melodies.)  The Fataluku poems are called vaihoho, while a common term for the Tetun poems is kananuk (also knananuk and aiknanuk).  Vaihoho and kananuk have different metrical structures, and the systems for setting them to melodies are different in detail, though similar in principle. These singing traditions are practiced now only by the elderly, and they are likely to die out in the next decades.  My ethnomusicological aim is first of all to document them in recordings while documentation is still possible.  But beyond that it is to comprehend the traditions as formal structures and as systems of knowledge and practice.",,Philip Yampolsky,03/20/2019,,,,,,Vaihoho and kananuk: the metrical structure of two forms of sung poetry from the island of Timor [unpublished report submitted to the PARADISEC Archive of the Sydney Conservatorium of Music
15736,AV-260657-18,"This is the final project report for War and Healing: A Century of Veterans' Reintegration, a National Endowment for the Humanities-funded reading and discussion program for veterans, which took place in Miami, Florida in 2018-2019. It provides information about how the program was executed, as well as a summary of ""lessons learned."" It is intended to be of use to humanists aiming to oversee partnerships with veterans' organizations and local arts/cultural organizations. We provide an overview of War and Healing, including its structure and goals, as well as a description of the organizations and individuals who oversaw and supported it. We also provide information about program ""outcomes"" based on surveys with facilitators and participants. The Conclusion offers takeaway points regarding the implementation of humanities-focused and collaborative educational programs.",,"Jessica L. Adler, Brahim Almarales",09/15/19,,http://historyofhealth.fiu.edu/wp-content/uploads/2019/09/WarHealingFinalRptFINAL3.pdf,,,,Humanities-Based Programming for Veterans:  Report on a University-Community Partnership
15932,PG-258335-18,"Final report of Preservation Needs Assessment undertaken by the Northeast Document Conservation Center for University Archives &amp; Special Collections, Joseph P. Healey Library, University of Massachusetts Boston.",,Sean Ferguson,01/09/2019,,http://blogs.umb.edu/archives/files/2019/09/uasc-preservation-assessment-final-20190110.pdf,,,,"Report of a Preservation Needs Assessment: University Archives &amp; Special Collections, Joseph P. Healey Library, University of Massachusetts Boston"
15987,PG-258370-18,"The report is based on the assessment of paper-based, audiovisual, and photographic materials housed at South Dakota State University Hilton M. Briggs Library Archives &amp; Special Collections were for preservation planning purposes by Becky Geller and Frances Harrell, Preservation Specialists for the Northeast Document Conservation Center (NEDCC) in Andover, MA on June 27th, 2018. The assessment evaluated the buildings and environments as they relate to the preservation needs of the materials; examined current policies, storage, and handling procedures; and assessed the general condition of materials. Observations and recommendations are based on a pre-site visit questionnaire, a full-day site visit, and discussions with Michele Christian, Archivist and Special Collections Librarian.",The report is available for viewing in the South Dakota State University Archives and Special Collections reading room in the Hilton M. Briggs Library.,"Geller, Becky, Harrell, Fraces",12/10/2018,,,,,,Report of a Preservation Needs Assessment.
15988,PG-258370-18,"The Preservation Plan is based upon implementation of recommendations from the Report of a Preservation Needs Assessment done by Becky Geller and Frances Harrell, Preservation Specialists for the Northeast Document Conservation Center (NEDCC) in Andover, MA on June 27th, 2018. The plan includes that outlines steps and timelines for implementing the recommendations from the assessment. The plan addresses the pressing matters of controlling temperature and humidity, preserving audiovisual materials and digital files, and creation of policies and procedures that are in line with standard preservation practices. The plan also focuses on storage needs of fragile materials, such as large buffalo robes, rare books, and oversized documents. The plan will direct the preservation activities of the A&amp;SC for the next five years and will result improved care of South Dakota State University's historical materials.",The plan is available for viewing in the South Dakota State University Archives and Special Collections reading room in the Hilton M. Briggs Library.,"Christian, Michele",6/25/2019,,,,,,South Dakota State University Archives and Special Collections Preservation Plan.
16002,PG-263555-19,"This report confirmed the medium and technique of each print in the Fairfield University Art Museum's James Reed Print Collection.The report stated the condition of each print, advised on how each work should be stored, recommended conservation treatment if necessary, and identified a few works whose condition is so poor, that conservation is contraindicated, and deaccessioning is the most prudent course.",for internal use only,Sarah Dove,3/18/2019,,,,,,"NEH Condition Survey Report: James Reed Print Collection, Fairfield University Art Museum."
16115,PG-263487-19,This is a 25 page report from the NEDCC that discusses the current state as well as future steps to take with OSV's collections regarding mold.,Internal only (currently),Ann Marie Willer,3/25/19,,,,,,NEDCC Consultation Report
16118,ZZ-258560-17,Report on Years One and Two Outcomes of the Native Language Immersion Initiative project.,Open Access,First Nations Development Institute,10/01/2019,,https://www.firstnations.org/wp-content/uploads/2019/10/NLII-report-Oct-2019-for-web.pdf,"PDF Version of ""Native Language Immersion Initiative: These are our Stories"".",,,Native Language Immersion Initiative: These are our Stories
16120,AV-260657-18,"This is the final project report for War and Healing: A Century of Veterans' Reintegration, a National Endowment for the Humanities-funded reading and discussion program for veterans, which took place in Miami, Florida in 2018-2019. It provides information about how the program was executed, as well as a summary of ""lessons learned."" It is intended to be of use to humanists aiming to oversee partnerships with veterans' organizations and local arts/cultural organizations. We provide an overview of War and Healing, including its structure and goals, as well as a description of the organizations and individuals who oversaw and supported it. We also provide information about program ""outcomes"" based on surveys with facilitators and participants. The Conclusion offers takeaway points regarding the implementation of humanities- focused and collaborative educational programs.",,"Jessica L. Adler, Brahim Almarales",10/30/2019,,http://historyofhealth.fiu.edu/wp-content/uploads/2019/09/WarHealingFinalRptFINAL3.pdf,,,,Humanities-Based Programming for Veterans: Report on a University-Community Partnership
16487,PG-263398-19,"The NEH PAG project goals were to hire a consultant to conduct a preservation needs assessment of the local history and archives collection to: 1. Assess existing ESPL archival collections 2. Create a preservation plan that includes planning priorities and access to the collection, and 3. Trains ESPL and members of the Eastern Shore of Virginia (ESVA) Museum Network to learn best practices for care and handling of materials.  A report was generated as a result of a one-day workshop and study by the consultant resulting in many near-term recommendations to move forward with collections care at the current library. However, from the consultant's perspective, the move to a new facility in Parksley will be absolutely critical for the long-term care and preservation and access of the collections.",,"Leigh A. Grinstead, LYRASIS, 1438 W. Peachtree Street NW, Atlantic GA 30309",06/27/2019,,,,,,Eastern Shore Public Library Preservation Site Reort
16526,PG-258343-18,"Northeast Document Conservation Center (NEDCC) provided a detailed preservation needs assessment for the Knoxville Jewish Archives, based on a site visit, outlining strengths and weaknesses in areas of a) collection management and preservation planning, b) building and environment, c) collections storage and handling, and d) conservation, reformatting, and exhibition of the Archives' holdings.  The report provided information on best practices in these areas, and recommended actions to be taken to preserve this cultural heritage, broken into short-, medium- and long-term priorities.  Appendices included an implementation matrix, resources for additional information and contact information for vendors, and a sample five-year preservation plan.",N/A,"Danielle Spalenka, Preservation Specialist for the Northeast Document Conservation Center",10/10/2018,N/A,N/A,N/A,N/A,N/A,Report of a Preservation Needs Assessment
16544,PG-258550-18,The Jewish Historical Society of North Jersey received a grant from the National Endowment of the Humanities for a Preservation Grant for Smaller Institutions. The society commissioned Dyani Feige of the Conservation Center for Arts and Artifacts. Ms. Feige traveled from the Philadelphia headquarters to our location to examine the collection in May 2018. She submitted a report several months later. The 59 page report offers a thorough evaluation of our collection and housing and also made recommendations for necessary projects in the future.,,Dyani Feige of the Conservation Center for Arts and Artifacts,05/19/2018,,,,,,Jewish Historical Society of North Jersey Needs Assessment Report
16592,PW-259060-18,"The Treasury of Lives revised Guidelines &amp; Style Sheet describes the standards required for biographical essays that are published on the resource. Intended primarily for contributing authors, these expanded guidelines provide detail on formatting, style, content, sources, licensing, workflow and change management.",Open Access,"Alexander Gardner, Tenzin Dickyi, Catherine Tsuji",10/31/2019,,https://treasuryoflives.org/uploads/standards documents/226e0-Treasury-of-Lives-Guidelines-&amp;-Style-Sheet.pdf,Active link to PDF file of Guidelines &amp; Style Sheet is accessible from the RESOURCES page (easy navigation from RESOURCES on main menu).,,,Treasury of Lives Guidelines &amp; Style Sheet
16593,PW-259060-18,"The expanded and revised Treasury of Lives Phonetic Principles and Transliteration document provides information on the system used to transliterate Tibetan words. A chard of equivalents and examples and exceptions are provided, along with explanatory text.",Open Access,Alexander Gardner,10/31/2019,,https://treasuryoflives.org/uploads/standards documents/4abb8-Treasury-of-Lives-Phonetics.pdf,The Treasury of Live Phonetic Principles document is accessible from the RESOURCES page (easy navigation from RESOURCE menu item on all site pages.,,,The Treasury of Lives Phonetic Principles
16611,PW-253708-17,Additional documents related to the final financial report.,Tax forms/financial summary,"Price, Rachel",01/31/2020,,https://drive.google.com/open?id=0B xJ6wFnokiYMlBNT1NmMUV4ZExZcTZqcDBrX20yWFBXNFI0,Link to document in MIPoPS Google Drive.,https://drive.google.com/open?id=0B xJ6wFnokiYTWRXSnFoUlNRVS1PQmtjMnVVVXVrMy1KVXdr,Link to document in MIPoPS Google Drive.,Final Financial Report (appendices)
16644,PR-253384-17,"The PBCore Handbook compiles most of the documentation about PBCore available on this website into a downloadable PDF format. Because the documentation covers many topics, we've provided separate downloadable files for each section, as well as a fully compiled version.",Open Access,Rebecca Fraimow,10/30/2019,,http://pbcore.org/handbook,,,,PBCore Handbook
16972,PY-263763-19,"This report documents the original workflow process developed by the Lakeland Digital Archive Team to organize and staff public community digitization events. It describes the five work stations for the event--intake station, imaging stations, accession interview and metadata intake station, post-processing station, and exit and rehousing station. The document also includes scripts for intake and accession interviews and diagrams to capture the workflow processes.",Subscription only at present,"Katrina Fenlon, Trevor Munoz, Stephanie Sapienza, Mary Corbin Sies",10/20/2019,,,,,,Lakeland Common Heritage Digitization Event Workflow
17053,RA-50103-11,"Review appeared in ASAP J, the open-access platform of ASAP Journal, on January 8, 2019.",Open access,Jennifer M.S. Stager,01/08/19,,http://asapjournal.com/asli-cavusoglu-the-place-of-stone-jennifer-stager/,This URL leads directly to the review on the ASAP J website.,,,"Review of Asli Çavusoglu: The Place of Stone exhibition, New Museum, New York"
17115,PW-259002-18,"This thesis analyzes the formation of early English colonial trade networks through an examination of three Plymouth Colony sites. Although Plymouth Colony has been studied extensively by both historians and archaeologists, materials from the original settlement have only recently been identified by University of Massachusetts, Boston archaeologists at Burial Hill in downtown Plymouth, Massachusetts. This thesis compares the 17th-century ceramics from Burial Hill (1620-c. 1660) to two homesteads established later by Plymouth colonists, the Alden First Home Site and the Allerton/Prence/Cushman Site. A minimum number of vessels (MNV) was established for each site and the country of origin was established for each vessel to determine the origin of consumer goods, specifically ceramics, in Plymouth Colony. These vessels were then divided up into ""English"" and ""foreign"" categories, and a chi-square analysis was conducted to determine whether the composition of ceramics was significantly different at Burial Hill than at the later two sites.   By comparing a site that likely pre-dates the implementation of most of the Navigation Acts (1651, 1660) to two sites that continue decades after their passage, it is possible to determine whether there was a significant effect on Plymouth's trade. The results of this analysis demonstrate that the difference between Burial Hill, the Alden First Home Site, and the Allerton/Prence/Cushman Site with respect to proportions of English to Foreign vessels is not statistically significant. This suggests that the percentage of foreign vessels did not significantly change over time. In addition, there were more English and foreign ware types found at the later sites than at Burial Hill. Combined with documentary evidence, this indicates that the Plymouth colonists were skirting regulations and establishing their own personal and intercolonial trade networks, even as the English government tried to limit them.",Open Access MA thesis,Elizabeth G. Tarulis,4/30/2020,,https://www.umb.edu/library,UMass Boston library,,,“WE MAY HAVE PROFITABLE COMMERCE AND TRADE TOGETHER”: AN ANALYSIS OF 17TH-CENTURY CERAMICS IN PLYMOUTH COLONY
17140,HAA-256368-17,"We report on the development of TMVis, a web service to provide visualizations of how individual webpages have changed over time. We leverage past research on summarizing collections of webpages with thumbnail-sized screenshots and on choosing a small number of representative past archived webpages from a large collection. We offer four visualizations: image grid, image slider, timeline, and animated GIF. Embed codes for the image grid and image slider can be produced to include these on separate webpages. The animated GIF can be downloaded as an image file for the same purpose. This tool can be used to allow scholars from various disciplines, as well as the general public, to explore the temporal nature of web archives. We hope that these visualizations will just be the beginning and will provide a starting point for others to expand these types of offerings for users of web archives.",open access,"Michele C. Weigle, Abigail Mabe, Dhruv Patel, Maheedhar Gunnam, Surbhi Shankar, Mat Kelly, Sawood Alam, Michael L. Nelson",06/02/2020,,https://arxiv.org/abs/2006.02487,ArXiv tech report,,,Visualizing Webpage Changes Over Time
17147,PG-263532-19,"The Preservation Assessment of Ninepipes Museum of Early Montana intended to build the museum's capacity to care for its collections, thereby preserving history the local Confederated Salish, Kootenai and Pend d'Orielle Tribal Nations and many other Native Nations and peoples represented in the collection. This illuminates relationships among all cultures in the region and a chapter in United States and Tribal Nation history. This also solidifies the museum's mission to conserve the history and cultures of what is now the State of Montana. The recommendations from this report stem directly from site visits conducted in the spring of 2019. The report outlines a long-range prevention conservation plan.","Organization's Website, public access",Pat Roath,10/17/2019,,http://www.ninepipesmuseum.org/news/neh-collections-needs-assessment/,Link to final report document on Ninepipes Museum of Early Montana website. Collection Needs Assessment.,,,Collections Needs Assessment for the Ninepipes Museum of Early Montana
17257,PG-266645-19,"This Museum Storage Assessment (MSA) was developed by museum consultant Donald Cumberland under Purchase Order 47694 issued by the Fauquier County Parks and Recreation Department (FCPRD). Funding for the assessment was provided by a Preservation Assistance Grant for Smaller Institutions by The National Endowment for the Humanities (NEH). Museum consultant Donald Cumberland visited two collection storage sites in Fauquier County, Virginia on January 21, 2020 in coordination with Park Manager/Curator Todd Bonshire of the Gold Mining Camp Museum at Monroe Park. The site visits were for the purpose of discussing with staff (Todd Bonshire and Artifact Inventory Project Manager Jeanne Brunk) collection storage objectives, examining department collections, and evaluating current collection storage spaces and conditions.",Print and By Request,Donald Cumberland,06/30/2020,N/A,,,,,Fauquier County Parks and Recreation Department Museum Storage Assessment
17318,RA-264490-19,"Forest degradation contributes to ecological and climate instability, foreclosing all possibilities for mitigation. At the same time, forest resources such as timber, metal, and land for agricultural production are vital for economic development. In Cambodia, economic development stalled while the country and region suffered war for over thirty years from the late 1960s through the late 1990s. Instituting democracy in Cambodia restarted the wheels of economic development as sanctions lifted, making space for national and international investments to exploit Cambodia's resources(World Bank 1993; World Bank 1992; World Bank, UNDP, and FAO 1996). Since that time, the impact on resources in Cambodia has been profound and forest loss is among the most visible. In Cambodia's Ministry of Environment(MoE) captured nearly one million hectares of  viable forest land in an effort to slow forest loss and improve forest governance. The Prey Lang  Wildlife Sanctuary (PLWS) is the largest of these and involved a jurisdictional shift of forest management authority from Cambodia's Forest Administration.",Open access,"S. Sien, Courtney Work",04/25/18,,https://www.academia.edu/37282747/REPORT-Prey Lang Comanagement- ENG.pdf,"The report is available on academia.edu  The report was originally prepared for the Ministry of the Environment, Kingdom of Cambodia.",,,"Prey Lang: Traditions, Development, and Climate Change in the Context of Collaborative Management"
17373,PW-259115-18,Scholar assessment for New Paltz Historic Documents Project. See Supplemental materials for actual report.,,"Firth H. Fabend, David W. Voorhees",12/28/2018,,,,,,Scholar Assessment - New Paltz Historic Documents Project
17374,PW-259115-18,See supplemental materials for the actual report,,Conservation Center for Art and Historic Artifacts,07/15/2019,,,,,,Item-Level Condition Survey
17375,PW-259115-18,See supplemental materials for actual plan.,,Conservation Center for Art and Historic Artifacts,07/15/2019,,,,,,Digitization Plan
17439,PW-259094-18,"Project Manager Craig Breaden led a pilot project to test methodologies for creating instances of the Radio Haiti Archive on YouTube and the Internet Archive, to further extend the reach of the Archive to people in Haiti and to user groups -- particularly those of the Haitian/Caribbean diaspora -- not optimally served by research library repositories due to differences in digital infrastructure and online cultures.",Open access,"Breaden, Craig",9/25/2019,,https://blogs.library.duke.edu/rubenstein/2019/09/25/radio-haiti-on-youtube-an-archive-in-the-world/,Radio Haiti on YouTube? An Archive in the World,,,Voices of Change II: Report on Pilot
17444,PW-259094-18,"In 2019-2020, Duke Libraries' Assessment &amp; Data Visualization Analyst, Angela Zoss, with support from Naomi L. Nelson, Principal Investigator and Project Director, and Craig Breaden, Project Manager, developed a Tableau-based analysis tool for evaluating both the YouTube/Internet Archive pilot project and use of the Radio Haiti Archive at large.  The near-term goal of the ""Radio Haiti Dashboard"" was to provide detailed views of when and where, and on what platform, users were viewing specific resources in the Archive.  In the longer term, the goal is to gain a more nuanced understanding of how we might effectively bring Library resources to non-academic audiences, by comparing resource use on secondary platforms, like YouTube or the Internet Archive, with resource use via the Duke Digital Repository. See Appendix 2 for a static image of the dashboard.",Developed for internal use.  We hope to share it more broadly in the future.,"Breaden, Craig, Zoss, Angela",7/15/2020,,,,,,Radio Haiti Pilot Dashboard
17527,HAA-266568-19,"This white paper discusses the challenges inherent in offering access to a legacy online community archive, and discusses possible approaches, including emulation and visualization.",Open access,"Dragan Espenschied,, Lyndsey Moulds, Michael Connor",8/1/2020,,https://thingbbs.rhizome.org/static/NEH%20Early%20Online%20Communities%20in%20Context.pdf,The white paper for this project is hosted on the project website for Rhizome’s restoration of The Thing BBS.,,,The Thing BBS Message Archive: An Early Online Community in Context
17567,RZ-230366-15,"The management of lithic raw materials is a significant concern to anthropological archaeologists interested in hunter-gatherer socio-economies. A wide range of studies have implicated quarry distance, work needs, occupational longevity, and consumer population to variation in tactics for reduction, use, and maintenance of chipped stone tools. Fewer studies have examined socio-political factors in the organization of stone tool technology. This study examines the interactive effects of population, occupational longevity, favored prey, and socio-political complexity on the tactics by which lithic raw materials were managed in a long-lived winter pithouse in North America's interior Pacific Northwest. Results of bivariate and multivariate analyses implicate variability in toolstone economies as related to different classes of lithic items. Lithic cores and flake tools were more extensively reduced in contexts of productive subsistence economies, high populations, long winter occupations, and material wealth-based inequality. Bifaces were produced and maintained in relation to needs associated with intensity of deer hunting. The creation and maintenance of slate tools was affected at least in part by the intensity of salmon fishing. Combined, these data suggest that the organization of lithic tool technology responded to multiple factors across the lifespan of the house.",Open access,"Anna Marie Prentiss, Thomas A. Foor, Ethan Ryan, Ashley Hampton, Matthew J. walsh",8/17/2020,,file:///C:/Users/lmedici/Downloads/BR%20HP54%20JASR%20Sept%202020.pdf,Journal of Archaeological Science: Reports,,,"A multivariate perspective on lithic technological organization at Housepit 54, Bridge River Site (EeRl4), British Columbia"
17596,PG-263471-19,"This is the final report and analysis of activities conducted as part of Environmental Monitoring of University Archives and Special Collections, a project funded by a Preservation Assistance Grant from the National Endowment of the Humanities (PG-263471-19). This grant was awarded to support the first evercsystematic environmental monitoring of the UASC spaces. This report includes a summary of the collected data, analysis of the data, and potential future activities to be undertaken as a result of the grant activities and the data collected.",Open access,Adam Strohm,07/31/2020,,http://hdl.handle.net/10560/islandora:1009829,Link to the metadata record and download links for the report in Illinois Tech's institutional repository.,,,Environmental Monitoring of University Archives and Special Collections: Final Report and Analysis
18016,MT-263824-19,"Museums have lacked the tools and scales, even a vocabulary, for measuring immersion, presence, and empathy and how and whether those elements contribute to learning outcomes. HG&amp;Co and the Chicago00 team examined how these digital projects advance the Chicago History Museum's goals, and how to measure both cognitive and affective outcomes of these intense emerging experiences in order to develop more substantive and memorable encounters with history through this experimental digital platform.  The team interviewed and surveyed hundreds of participants, and developed a novel Experience Evaluation Rubric (EER) to examine, in depth, how individuals experience immersion and presence within AR and VR environments. VR and AR is at heart a spatial technology, the viewer feels like they are in physical spaces, or in the case of AR, that computer generated content is in real space with them.",open access,"Kate Haley Goldman, Leslie Henry Kadish",04/13/2020,,https://chicago00.org/Chicago00 OurProcess October 2020.pdf,"Evaluative report for the Chicago History Museum's VR experience of the first Ferris Wheel at the World's Columbian Exposition in 1893. Includes an Experience Evaluation Rubric, a tool that can be used by any museum engaged in VR.",,,Chicago 00 Ferris Wheel Final Evaluation Report and VR/AR Experience Evaluation Rubric
18144,AH-275540-20,"This report reviews several regular and AP U.S. History textbooks, analyzes their contributions and errors, and provides a window into the general operations of American history textbooks.",Open Access,"David Randall, Bruce P. Frohnen, Jason C. Ross, Kevin R.C. Gutzman, William Pettinger",12/1/2020,9780965314381,https://www.nas.org/storage/app/media/New%20Documents/History%20Textbooks.pdf,Online PDF of the report,,,History Instructional Materials and Support
18643,AV-265985-19,Ka Ho?ea Mai Ana program evaluation,,Stephen Fox,3-31-2021,,http://https://drive.google.com/file/d/1DfIZFZgeh4dFQyAD M4StuQrfUHeBVfr/view?usp=sharing,,http://https://drive.google.com/file/d/1txV9BaHwERtLQzvjU3kyw3 S6N2YLsZB/view?usp=sharing,Preparatory &amp; Program Survey,Ka Ho?ea Mai Ana program evaluation
18703,ZH-258494-18,"This report presents results from a study of Investigating Where We Live (IWWL), conducted by RK&amp;A, Inc. for the National Building Museum (NBM). IWWL is a long-running program that has brought together creative youth from across the Washington, D.C. metropolitan area every summer since 1996 to explore, document, and interpret the local built environment. For this study, RK&amp;A conducted telephone interviews with participants who all have different relationships to the program, both internal and external, to hear a variety of perspectives on the program and its evolution over time. Specifically, RK&amp;A interviewed youth who participated in the program in either summer 2018 or in the previous 3-5 years, NBM staff who have been either directly or indirectly involved in the program, outside stakeholders, and museum peers working in youth programs at other institutions. The purpose of the study is to examine the strengths and challenges related to the program so NBM can use the results to strategically plan for the program's future.   The following summary identifies key findings and presents and discusses trends across participant types. We hope that the information contained herein will help NBM in its decision making regarding the future of the IWWL program.",Internal report,RK&amp;A,12/1/2018,,,This report is attached as an appendix to the National Building Museum's final performance report.,,,Program Evaluation: Investigating Where We Live
18727,PG-263619-19,The attached document is the progress final report with the need's assessments and recommendation prepared by the contracted 'Archive and Library Educational and Professional Consultant' to incorporate in the institutional Emergency Plan.,,"PREPARED BY: DORILYN MORALES COLÓN, BBA MIS | Librarian of the MAPR Research Center, REPORT PREPARED WITH THE NEEDS ASSESSMENT RESULTS FROM:  Karin O. Cardona de Jesús | Archive and Lib",04/30/2021,,,,,,Performance Final Report for the development of a long-term preservation plan
18854,HAA-269051-20,Needs assessment report based on the feedback of FromThePage collection owners.,Open access,"Joshua Ortiz Baco, Albert A. Palacios, Allyssa Guzman",9/15/20,,https://hdl.handle.net/2152/82841,"Report deposited in Texas ScholarWorks, UT Libraries' institutional repository",,,FromThePage Collection Owner User Study Report
18882,PG-266728-19,"Travellers Rest Historic House Museum was selected as a grant awardee from the National Endowment for the Humanities in August 2019.  The site was one of 215 awardees from across the country who received grant funds.  The site used these funds specifically for the purpose of monitoring the environmental conditions of the historic house which houses the majority of the collection comprised of Southern and Tennessee artifacts such as furniture, paintings, textiles, decorative homewares, and personal items which belonged to the original owner, Judge John Overton. and his descendants.  Landmark Facilities Group, Inc., of Norwalk, Connecticut, was contracted by the site to complete a preservation assessment of the site's mechanical systems along with installing data loggers to monitor the temperature/humidity levels every 15 minutes.  This project was carried out from November 2019 through early November 2020 in order to document the temperature and humidity levels in the historic house for one full year.  The final preservation assessment was received in January 2021 and provides information to the Board of Directors and staff on best recommendations on how to proceed with proper conservation measures regarding the historic house HVAC system and other related mechanical and environmental measures needed to be undertaken as outlined in the site's 2020-2025 Strategic Plan.",Not applicable,"Landmark Facilities Group, Inc.",11/1/2019,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Existing Conditions Assessment of Historic Travellers Rest
19024,PG-271637-20,Report of a Preservation Needs Assessment - Review of the Town of Concord Archives and recommendations for actions related to preservation and preservation planning.,,Becky Geller (NEDCC),2/8/2021,,,,,,Report of a Preservation Needs Assessment
19075,SO-263616-19,"The On Wisdom and Vision: Humanities Organizations in Illinois during COVID-19 report tells about 177 humanities organizations from across the state that have kept their doors open through the pandemic and supported their communities through a time of isolation, political upheaval, racial injustice, and economic uncertainty.  This Report looks at the community of organizations supported by $710,000 Illinois Humanities COVID-19 Emergency Relief Grants funded by the federal CARES Act and explores – through data and interviews – the ways in which organizations found ways to keep their doors ""open,"" despite extensive financial and audience loss. In the midst of the pandemic, they conducted work on racial inequity, provided powerful programs and essential support in struggling communities, and demonstrated their resilience.",Open Access,"Lyon, Gabrielle, Hallett, Mark, Yoo, Jenn",3/10/21,,https://www.ilhumanities.org/app/uploads/2021/03/Illinois-Humanities-COVID-19-CARES-Act-Emergency-Relief-Grants-Report 20210310.pdf,On Wisdom and Vision: Humanities Organizations in Illinois during COVID-19 PDF,,,On Wisdom and Vision: Humanities Organization in Illinois during COVID-19
19275,RZ-230579-15,Preliminary report on the research conducted during the 2019 field season.,,B. D. Wescoat,08/15/2019,,https://samothrace.emory.edu/2019-field-season/,,,,2019 Field Season
19330,PF-266724-19,"The collections of the Frank Lloyd Wright Foundation at Taliesin West include fine and decorative art from Europe, Asia, and Central America, textiles and clothing, historic furnishings designed by Wright, books, articles and ephemera by and about Wright, oral histories, and photographs, film, video and audio tapes. Most of the collections are centrally stored in the Archives and Collections Buildings and while safe, are in overcrowded conditions. For lack of space, however, some of the pieces are stored in locations at higher risk than are unsuitable for preservation purposes.  Created by a Preventive Conservation Conservator and an Architect/Engineer in collaboration with FLWF Collections &amp; Preservation staff, the Collections Storage Improvement Plan makes recommendations for organizing and optimizing the space needed for storage; addressing special environmental needs for the collections; and improving interior environments and energy use through building envelope and systems upgrades. In addition the 150-page report provides detailed plans for the relocation and consolidation of media, including high-efficiency floor plans and storage furniture.",Free access to FLWF staff and outside researchers through the FLWF Collections Department. Also available to NEH staff and SCHC applicants through NEH channels.,"Michael C. Henry, Wendy Claire Jessup",12/23/2020,n/a,,n/a,,,Taliesin West Collections Storage Improvements Plan
19462,HT-267259-19,"Per the grant requirement, this is the public facing white paper that describes the institute's origins and goals, project overview and activities, and reflections and possible follow-on actions.",public access (free to read) via google docs,"Rachael Samberg, Timothy Vollmer",07/23/2021,N/A,https://docs.google.com/document/d/107Qmu595-7aOc2DPWc4vVDbz7PTULzn 20NOeNfBbWM/edit?usp=sharing,google doc,,,Building Legal Literacies for Text Data Mining: Institute White Paper
19547,PW-269319-20,The main objective of this survey/study is to improve the likelihood that at-risk slide collections of the built environment amassed by members of the Society of Architectural Historians are materially preserved for the benefit of future research and study.,,"Sonja Sekely-Rowland, Jackie Spafford",11/01/2020,,,,,,NEH/SAH Color Film Emergency Project November 2020 Follow Up Survey
