11283,TR-50123-10,"Slavery by Another Name challenges one of Americans' most cherished assumptions: the belief that slavery in this country ended with the Emancipation Proclamation. The film tells how even as chattel slavery came to an end in the South in 1865, thousands of African Americans were pulled back into forced labor with shocking force and brutality. It was a system in which men, often guilty of no crime at all, were arrested, compelled to work without pay, repeatedly bought and sold, and coerced to do the bidding of masters. Tolerated by both the North and South, forced labor lasted well into the twentieth century. Slavery by Another Name gives voice to the largely forgotten victims and perpetrators of forced labor and features their descendants living today. To help fill this void, Slavery by Another Name seeks to educate, demystify, and to capture the forgotten voices in our country's history so we can learn and move forward as a nation.",,Sam Pollard,"DVD, Film, Web",,"Catherine Allan, Douglas A. Blackmon",,,,Slavery by Another Name,Sheila Curran Bernard,2012
11615,CH-50926-12,"What is historical literacy?  How does teaching with archival collections best capture for students on the elementary and secondary levels the interpretive properties of history? &#x0D; Central to the work of the Center on History and Education, these questions were explored by pre-service teachers in a course about the history of education in New York City. Teaching in the Archives documents students' experiences doing archival research and captures their thoughts about incorporating the archives as both a concept and practice into the teaching of history in public school classrooms.",open access,N/A,Video,http://https://www.youtube.com/watch?v=pMuUA 8je2A,Columbia Center for Teaching and Learning,The youtube channel for Columbia University (Columbia Learn) for sharing videos about teaching and learning within the university and around the world. The channel is curated by the Columbia Center for Teaching and Learning.,http://www.tc.columbia.edu/che/center-news/living-and-learning,Link to the video on the website of the Center on History and Education.,Teaching in the Archives: The Fundamentals of Historical Literacy,N/A,2016
11720,AQ-50283-10,"The Multiscope is the most recent manifestation of my experiments with New Media spectatorship.  As a sculpture-interface for viewing my New Media movies made with machinima (real-time animation captured in a 3D video game environment or virtual world), it is inspired by early motion picture viewing devices like the Mutoscope and Kinetoscope, Nam June Paik's sculptures, discourses about windows and interface in New Media scholarship, and the postphenomenological approach to technics advanced by Don Ihde that considers the embodied, hermeneutic, and alterity relations we have with artifacts like iPads, televisions, and other screens.",YouTube open access,Lori Landay,Web,http://lorilanday.com/NewMedia/multiscope.html,Lori Landay,Multiscope page,,,New media Movies on the Multiscope,Lori Landay,2012
11903,AE-247973-16,This is the video of Rex Stephenson's talk on Jack Tales to the Patrick Henry Community College Humanities faculty and students.,,,"Video, Digital File, Web",http://https://youtu.be/n4EM  I JA4,Randy Ferguson,"Rex Stephenson, Professor Emeritus at Ferrum College, told Jack Tale stories with help from the audience and talked about the importance of storytelling in communities.",,,Rex Stephenson Jack Tales talk,"Richard Chase, Rex Stephenson",2016
11904,AE-247973-16,"Sharyn McCrumb spoke about racing in Virginia, particularly Martinsville Speedway, and the Dale Earnhardt effect.",private youtube channel by speaker's request,,"Video, Digital File, Web",http://https://youtu.be/ jApfHyivHA,Randy Ferguson,This is a private link to the author talk by Sharyn McCrumb on racing and her book St. Dale.,,,"Sharyn McCrumb ""St. Dale"" book talk",Sharyn McCrumb,2016
11905,AE-247973-16,"This is a youtube video of the author Beth Macy speaking at Patrick Henry Community College on September 20, 2016 about her book Factory Man.  Factory Man is about John Bassett, son of the found of Bassett Furniture, who refused to send his products to China for production.  Instead, JBIII as his is known, continued producing Bassett Furniture in Galax, VA, and successfully sued China over a product design.",This is a private video open to humanities faculty and the speaker.,,"Video, Digital File, Web",http://https://youtu.be/mnyscjMRsVI,Randy Ferguson,"Beth Macy speaking to the PHCC faculty, students, and community about her book ""Factory Man.""  Many of the people who lost their jobs and were featured in the book came to see Ms. Macy.",,,Beth Macy and her book Factory Man,Beth Macy,2017
11917,LD-234387-16,"Immigration and Community Challenges in Lowell Public Forum&#x0D; Published on Apr 15, 2016&#x0D; &#x0D; Video from Middlesex Community College's public forum, titled ""Immigration and Community Challenges in Lowell,"" held from 5 to 8 p.m. Tuesday, April 12, in the Lowell National Historical Park Visitor Center, Lowell, MA. &#x0D; &#x0D; Featuring:&#x0D; Christoph Strobel, Associate Professor of History, UMass Lowell&#x0D; Bopha Malone, Cambodian Mutual Assistance Association, Enterprise Bank, member of MCC Board of Trustees;&#x0D; Julia Gavin, Director of Programming for Lowell's Coalition for a Better Acre&#x0D; David Kalivas, MCC History Professor and Director of the Commonwealth Honors Program, will moderate&#x0D; &#x0D; Supported by a grant from the National Endowment for the Humanities, in partnership with the Association of American Colleges &amp; Universities, and The Democracy Commitment, the forum is co-sponsored by MCC, Lowell National Historical Park, Coalition for a Better Acre, and the Cambodian Mutual Assistance Association.",free online,MCC Department of Communication,Web,https://www.youtube.com/watch?v=SPldnXWBvOo,Middlesex Community College,,,,Immigration and Community Challenges in Lowell Public Forum,Middlesex Community College,2016
11918,LD-234387-16,"Citizenship Under Siege Public Forum -- Miami Dade College&#x0D; Published on Aug 8, 2016&#x0D; &#x0D; Summary of the AAC&amp;U/NEH/TDC ""Citizenship Under Siege: Democracy for All?"" Public Forum on Immigrant Women and Citizenship held May 17, 2016. The Forum was organized and hosted by Miami Dade College and the Florida Immigrant Coalition, and is part of the National Endowment for the Humanities ""Humanities in the Public Square"" initiative to foster meaningful conversation on the most contentious and pressing topics of the day.",free online,Institute for Civic Engagement and Democracy iCED,Web,https://www.youtube.com/watch?v=jHUjDZJKq k,Institute for Civic Engagement and Democracy iCED,,,,Citizenship Under Siege Public Forum -- Miami Dade College,Miami Dade College,2016
11966,FZ-231520-15,"Dr. Helen Czerski examines the hottest natural phenomena on the planet - lightning. Bolts of lightning five times hotter than the surface of the sun strike our planet over 3 million times every day - and yet we still know little about this deadly force of nature. &#x0D; &#x0D; I was interviewed about the history of specialist photography and talked about it has been used to reveal how lightning travels through the air, how high-speed cameras are unlocking the secrets of upward lightning that's triggered by our urban landscapes, and how scientific expeditions are capturing rare images of intense electrical discharges over 80 kilometres wide.",,Eileen Inkson,Other,http://www.bbc.co.uk/programmes/b083dgt5,Eileen Inkson,,,,"'Dangerous Earth': Lightning, Episode 3 of 6",Eileen Inkson and Helen Czerski,2016
12132,TR-228541-15,"The Mine Wars is a two-hour documentary for the PBS history series AMERICAN EXPERIENCE. The film tells the largely overlooked story of America's largest labor uprising, which took place in the mountains of southern West Virginia during a tumultuous period in American history. In Appalachia, the arrival of the coal industry--the primary energy source in the early 20th century--brought native mountaineers, African-American migrants, and European immigrants into a protracted struggle for their rights as working people in a changing American democracy. The film will highlight the years of violence that accompanied the miners' attempts to form a union, culminating in the Battle of Blair Mountain in 1921, the largest civil insurrection in the United States since the Civil War.",,Randall Mark MacLowry,"Film, DVD",http://www.pbs.org/wgbh/americanexperience/films/theminewars/,Randall Mark MacLowry,PBS website,,,The Mine Wars,Mark Zwonitzer,2017
12214,GI-234952-16,"In conjunction with our opening reception, there was a screening of a custom made film, featuring a one-woman performance by Judy Whitney Davis of the Ex-Slave Narrative of Catherine Cornelius of Smithfield Plantation in West Baton Rouge Parish. The narrative was found in the Cammie G. Henry Research Center at the Northwestern State University Library. Fantom Light Productions recorded Ms. Davis' performance and produced a video that was used in the exhibit and will have a permanent home in the WBRM's historic Allendale Slave Cabin.",in gallery; youtube,"Julie Rose, Kevin McQuarn","Video, DVD, Digital File, Web",https://youtu.be/dX9N0KkGaPc,"Fantom Light Productions, Kevin McQuarn",Streaming access via YouTube,,,"Mrs. Catherine Cornelieus from Smithfield Plantation: An Ex-Slave Narrative-panel show, WBRM",Catherine Cornelius,2017
12626,PY-234454-16,Television advertisement for the two digitization events.,not available online,,Digital File,,WLUC TV6,,,,Sisu Stories Ad,none,2016
16702,AE-264030-19,Discussion of contemporary American Indian writers.,,,"Video, Digital File, Web",https://www.youtube.com/watch?v=5tQXfiJoZ7w&amp;list=PLHhe-2tIHRqELHUFaD2iIEi61wsAAtilP&amp;index=3,,,,,James Rains: Contemporary American Indian Literature,James Rains,2019
12875,AV-255491-17,"60 minute program  of a December 4, 2017, televised event recorded in front of a studio audience that included members of the grant-project class, interested members of the campus community, and the public. The town-hall style event was the culmination of the student-veterans' training and work as embedded discussion facilitators in the class; they chose literary selections from the class, discussed them, and took part in dialogue reflecting on their service in the military, to the DEW project, and on the humanities' role in understanding and articulating veterans' experience. Program includes roll-over edited segments featuring photos and mementos of each student-veteran. The program was hosted by the director of GSU's Veterans Resource Center, Kevin Smith, and includes appearances by project co-directors Rosemary Johnsen (segment 1 of 3) and Andrae Marak segment 2 of 3).",open access,Joshua E. Young,"Digital File, Web",https://youtu.be/6ttLkHlVRGg,"Joshua E. Young, Charles Nolley",Link to YouTube upload of the edited program. This is an authorized upload by Governors State University's Digital Learning and Media Design (DLMD) department.,,,"Veterans Speak: War, Trauma, and the Humanities","Rosemary Johnsen, Andrae Marak",2017
12878,ZR-256766-18,"A podcast of the WTSA radio interview by Olga Peters with NEHWords project, Lissa Weinmann and Amy Tudor talking about the famous Brattleboro author and illustrator, Tasha Tudor.  Weinmann also talks about a January schedule evening event with author Robin MacArthur",open access,Olga Peters,Web,http://https://soundcloud.com/wkvtradio/digging-into-brattleboros-literary-life-tasha-tudor-robin-macarthur-and-the-words-project,Olga Peters,WTSA Radio podcast,,,"Digging into Brattleboro's literary life: Tasha Tudor, Robin MacArthur and The Words Project",Olga Peters,2017
12908,AC-234211-16,Interviews students involved in the Border Culture classes in their classes and at a summit meeting.,open access,"Adam Cooper-Teran, Heather Gray",Web,https://www.youtube.com/watch?v=w7LcWlP4ASQ,Adam Cooper-Teran,YouTube upload of film.,,,"Border Culture: Building Bridges, Not Walls",Adam Cooper-Teran,2017
13109,PY-253109-17,"a 30 minute documentary film based on letters, photographs and oral histories within the Massillon Museum's collections. Produced in conjunction with the exhibit ""Stark County in the Great War,"" on view June 10 - November 12, 2017 at the Massillon Museum.",open access,Mandy Altimus (Stahl),"Film, Video, DVD, Digital File, Web",https://www.youtube.com/watch?v=Hf8vLekdFtg,Massillon Museum,Massillon Musuem Youtube Channel,,,Massillon in the Great War: Voices form the Archives,Mandy Altimus (Stahl),2017
13121,RQ-249830-16,"Several videos of well-known US poets, translators, and scholars reading the translated poems were created to add a visual aspect to the project. In addition to being used as promotional pieces, we hope these will be used as educational aids in the classroom to stimulate engaging conversation and explore various methods of reading the poetry.",Open,Academic Studies Press / Borderlines: Foundation for Academic Studies,Digital File,https://www.youtube.com/channel/UCQdlPMhtgC7snm-WSlcoeog/playlists,Oleh Kotsyuba,"There are two playlists on this channel. They include:  ""The White Chalk of Days"": https://www.youtube.com/playlist?list=PLM4NXYLSAf GkqJKqPmKyNfY8dhc9TTTN ""Words for War"": https://www.youtube.com/playlist?list=PLM4NXYLSAf HrFlqfVc3lqNJoEUcTRrE4  Great interest has been generated around these videos and more are scheduled for 2018.",,,"""The White Chalk of Days"" and ""Words for War"" Videos",Academic Studies Press / Borderlines: Foundation for Academic Studies,2017
13141,AB-226757-15,"Edited by Richard Dunn, this is the 55 minute promo for the documentary Bleu Orleans.",Google drive,Mona Lisa Saloy,Film,http://drive.google.com/drive/u/0/recent,Mona Lisa Saloy,Bleu Orleans short clip of documentary documenting Black Creole Culture at Dillard Univeristy,,,"Bleu Orleans, 55 min. promo",Mona Lisa Saloy,2017
13325,MD-253228-17,The project team completed a short YouTube video about current research on the boat featuring Peters and Creasman (one of the advisory board members).,,,Web,https://www.youtube.com/watch?v=VAeIW6rIXLo,,,,,New Research on Ancient Egyptian Boat,N/A,2017
13499,PW-253708-17,A short recording demonstration/example of the cleaning apparatus that MIPoPS created and uses to clean U-matics tapes after baking.,open access,Moving Image Preservation of Puget Sound,Digital File,https://drive.google.com/open?id=1H1FIbnz4-2P-MPl75lYrXzv2rPS1svPY,Moving Image Preservation of Puget Sound,Link to video in Google Drive,,,Cleaning Demo/Example,Moving Image Preservation of Puget Sound,2018
13512,RA-50115-12,"Amahl and Mohammad are both Palestinian, but Mohammad is a refugee born in the West Bank, while Amahl holds an Israeli passport and was born in the US. When Amahl went to a protest for refugee rights in Israel and saw there many of Mohammad's American and European colleagues, she called him in frustration that he could not be there because of Israel's movement restrictions. He replied with a generous provocation: ""Why don't you take pictures for me?"" From there begins an exchange of photographs and a set of video explorations about expression, mobility, Palestinian collectivity, and the limits of what one friend can do for another.",,"Mohammad Al-Azza, Amahl Bishara",Film,,,,,,Take My Pictures For Me,Amahl Bishara,2016
13640,FZ-250483-17,I am interviewed in front of a Green Book site in Los Angeles' Skid Row district,,,,,Jeffrey Brown,,,,A Resurgence of the Mother Road: Revitalizing Route 66,Jeffrey Brown,2016
13643,FZ-250483-17,"I take the hosts of the show to Springfield, Missouri to tour a Green Book site and a drive-through cave on Route 66 that was once operated by the Ku Klux Klan.",,,Film,,Viceland TV,,,,Abandoned,Rick McCrank (host),2016
13650,TR-228365-15,"The Vietnam War is a 10-part, 17-and-a-quarter-hour American television documentary series about the Vietnam War.",,Ken Burns,"Film, Video, DVD, Web",http://pbs.org,Ken Burns,,,,The Vietnam War,Geoffrey C. Ward,2017
13952,ZR-256766-18,"WKVT radio host, Olga Peters, interviews Mary Ide, Jeanne Walsh, Brooks Library, and Joe Rivers, Brattleboro Historical Society, about the Oct. 18 Words Roundtable event.  The Roundtable will feature members of Windham County historical societies, public and college libraries and musems talking about their local history collections.    The first hour, 5 - 6PM  will be for teachers who want to find out more about Windham County local history collections; from 6 - 7PM the public is invited for a presentation.",WKVT radio digital podcast,,Digital File,//https://soundcloud.com/wkvtradio/check-this-out-artifacts-historical-societies-and-chasing-stories,Olga Peters,"Podcast produced by radio station, WKVT",,,Words Roundtable Interview,Mary Ide,2018
13990,AV-255550-17,Film outlining the War in the Pacific: Difficult Heritage Program,open access,"Jennifer McKinnon, John McCord","Digital File, Web",https://www.youtube.com/watch?v=Xmxfjvhv-eg&amp;feature=youtu.be,John McCord,,,,War in the Pacific: Difficult Heritage Film,"Jennifer McKinnon, John McCord",2018
16703,AE-264030-19,Discussion of contemporary American Indian politics at the state and federal levels.,,,"Video, Digital File, Web",https://www.youtube.com/watch?v=J vDMNT2uwU&amp;list=PLHhe-2tIHRqELHUFaD2iIEi61wsAAtilP&amp;index=4,,,,,Ponka-We Victors: Contemporary American Indian Politics,Ponka-We Victors,2019
14095,HK-250704-16,"This webinar explores ways for middle and high school students to ""live"" transformational moments in U.S. history through the Mission US educational gaming series. Presenter Peter Mabli, Assistant Director of Online Professional Development at the American Social History Project, uses the first Mission US game, ""For Crown or Colony?,"" to introduce effective ways to integrate ""serious games"" into U.S. history curriculum. The session unpacks ways to integrate gaming with document-based activities, writing prompts, and other resources in a range of learning environments. It showcases ideas for independent, small group, whole class and flipped learning approaches, while meeting rigorous content and instructional standards. Technology-infused gaming can help students experience a more personal, memorable, and meaningful connection with complex historical content, as they learn to think like historians, develop historical empathy, and discover the role of ordinary men, women, and young people in U.S. history. This session will be of particular benefit to middle and high school teachers and librarians, as well as curriculum specialists and instructional technology specialists. The webinar also discusses strategies for including English language learners and struggling readers in the full learning experience.",Free/open access,,Digital File,https://home.edweb.net/webinar/socialstudies20181024/,,"Landing page for the EdWeb webinar, where an archived recording is available for viewing free of charge",http://mission-us.org,Website for the Mission US educational gaming series and resources,Mission US Webinar: Revolutionary Learning: Interactive History Games for All Secondary Social Studies Students,n/a,2018
14131,FZ-256501-17,Fact and fiction in the summer of 1953 and Sylvia Plath's novel The Bell Jar.,They are working on this.,Teresa Griffiths,,,Tim Kendall,,,,Sylvia Plath: Life Inside the Bell Jar,No writer,2018
14213,TR-230822-15,"Worlds of Ursula K. Le Guin is a feature documentary exploring the remarkable life and legacy of the late feminist author Ursula K. Le Guin. Best known for groundbreaking science fiction and fantasy works such as A Wizard of Earthsea, The Left Hand of Darkness, and The Dispossessed, Le Guin defiantly held her ground on the margin of ""respectable"" literature until the sheer excellence of her work, at long last, forced the mainstream to embrace fantastic literature. Her fascinating story has never before been captured on film.  Produced with Le Guin's participation over the course of a decade, Worlds of Ursula K. Le Guin is a journey through the writer's career and her worlds, both real and fantastic. Viewers will join the writer on an intimate journey of self-discovery as she comes into her own as a major feminist author, opening new doors for the imagination and inspiring generations of women and other marginalized writers along the way. The film features stunning animation and reflections by literary luminaries including Margaret Atwood, Neil Gaiman, David Mitchell, Michael Chabon, and more.  Worlds of Ursula K. Le Guin was created with the generous support of the National Endowment for the Humanities, California Humanities, the Berkeley Film Foundation, and 3,185 backers on Kickstarter.",Currently in festivals; will be freely available to the public in Oct. 2019 on PBS American Masters,Arwen Curry,Video,http://worldsofukl.com,Arwen Curry,"The worldsofukl website is a hub for the Worlds of Ursula K. Le Guin film and the scholarship that contributed to it. It contains information about the author, the film, bios of the crew, screening information, links to the NEH and other funders, press about the film and interviews with the director, awards information, and more.",,,Worlds of Ursula K. Le Guin,Arwen Curry,2018
14472,PJ-50039-08,Series of three videos to assist those using foreign language newspaper content on Chronicling America (Researching with Foreign Language Newspapers; Using Online Translation Tools; Working with German Fraktur).,open access,Jenni Salamon,Web,http://ndnpohio.ohiohistory.org/outreach,Jenni Salmaon,,https://www.youtube.com/user/ohiohistory,,Searching Chronicling America’s Foreign Language Newspapers,Jenni Salamon,2017
14476,HD-50088-07,"Interview with Lucy Bustamante, WVEC TV News 11 Atlanta.",Open access,WVEC TV News,Web,https://www.13newsnow.com/video/features/how-to-learn-a-second-language-adults-edition/291-2580147,WVEC TV News,,,,How To: Learn a second language depending on your age [Television broadcast].,"Lucy Bustamante, WVEC TV News",2017
14521,GW-261139-18,"Historians along with staff from the Newberry Library and the DuSable Museum of African American History reflect on the 1919 Chicago race riots. Marking the 100th anniversary of the riots, the Newberry is coordinating a series of community conversations throughout 2019 that explore the legacy of the most violent week in Chicago history.",Open access,Alex Teller,Video,http://youtu.be/a5iMG90XyTw,Alex Teller,,,,Chicago 1919: Confronting the Race Riots,Alex Teller,2019
14545,RZ-51555-13,"The ancient city of Petra, a city carved from desert rock, has baffled experts for decades. Now, new technologies resurrect the city and reveal why the spectacular civilization was suddenly abandoned.",Initially broadcast on cable on Discovery Science Channel 8/17/2017. Now available by purchase through Amazon.com,James Franklin,"Video, Web",http://www.amazon.com/gp/product/B074TKXQRT/ref=oh aui d detailpage o00 ?ie=UTF8&amp;psc=1,Windfall Productions Ltd,,,,Forbidden City of the Desert,Rosie Woodcock (researcher),2017
14590,PJ-50026-07,"The University of Nebraska-Lincoln produced short YouTube film highlights the work of the National Endowment for the Humanities, the Library of Congress and the Nebraska Digital Newspaper Project.",Open Access,Jeff Wilkerson,Web,https://www.youtube.com/watch?v=x2fOLt9NMBk,University of Nebraska-Lincoln Office of Research and Economic Development,"This YouTube video highlights the work of the University of Nebraska-Lincoln's grant team working on the Nebraska Digital Newspaper Program.  It describes the work of NEH, LC and UNL.",https://nebnewspapers.unl.edu/about/,"We include the short YouTube video on Nebraska's Newspapers,  under the About Section.",Archiving Nebraska's Newspapers,Katherine Walter,2019
14733,HAA-255999-17,"This is a video produced of the capstone conference for the Philadelphia Playbills Project, ""Digital and Archival Approaches to Theater History,"" which took place at the Kislak Center at the University of Pennsylvania January 17 and 18 2019.  Note that some speakers are not included because they requested that their presentations not be taped.",,Dennis Mullen,"Digital File, Web",https://www.youtube.com/watch?v=YRuJiM6TsJk,Laura Aydelotte,,,,Philadelphia Playbills Project Conference,Laura Aydelotte,2019
14937,PR-258746-18,"This is a 5 part video series totaling ~ 1 hour of instructional video material.  Learn about the Digital Lab Notebook (DLN) from Cultural Heritage Imaging (CHI) This instructional video series is all about the DLN, what it does, how to use the software tools, and more. Add advanced metadata to your imaging projects in photogrammetry and Reflectance Transformation Imaging (RTI). Validate you image sets, and learn archival workflows.",Freely available instructional videos hosted on a Vimeo channel.  Creative Commons license,Marlin Lum,Video,https://vimeo.com/channels/digitallabnotebook,Cultural Heritage Imaging,URL for the instructional video series,,,Instructional Video series: Simplifying Scientific Imaging,"Carla Schroer, Mark Mudge",2018
14968,GW-259383-18,"McCamey is from rural Montana. She wants to be a writer. Isaiah lives in inner-city Oakland. He hopes to be a mental health advocate. Annays is from an immigrant family on Chicago's southwest side. She aims to be a civil rights lawyer. In classrooms supported by Facing History and Ourselves and the National Writing Project, they respond to the PBS film American Creed and become part of our story.",Open access,Sam Ball,"Film, Digital File, Web",https://www.pbs.org/video/what-ideals-do-we-share-students-respond-american-creed-dlhi/,"Sam Ball, Kate Stilley Steiner, Citizen Film, WTTW – Chicago Public Media, Mike Shen","This URL provides access to ""Students Respond to American Creed"" through PBS.org.",http://citizenfilm.org/portfolio page/students-respond-to-american-creed/,"This URL provides access to ""Students Respond to American Creed"" through citizenfilm.org.",Students Respond to American Creed,"Mike Shen, Sam Ball",2018
15200,RZ-255635-17,"""Flintknapping: Merging Mind and Body"", ARF Brownbag (UC Berkeley), 4 April 2018. My work is focused on situating the transmission of flintknapping knowledge between mobile Epipaleolithic (20,000 - 10,500 BP) hunter-gatherer peoples of the Levant through chaîne opératoire. By refitting bladelet cores at Kharaneh IV, Jordan, I strive to identify how individuals learned to flintknap, from raw material acquisition through the production of the final tool. I view the knowledge transmission process as a proxy for culture, as apprentices took on new ideas and identities to fit within a community of practice, the apprentice may have lost (or maintained) kinship ties yet subscribed to a more meaningful relationship within their community of practice. Kharaneh IV is an Early and Middle Epipaleolithic aggregation site well -situated for this research to examine the learning process due to its well-preserved stratigraphy numerous caches, and hut structures, which allows for observation of repetitive practices and identification of changes in technique. Current (and future) experimental flintknapping events in conjunction with 3D imaging and core refitting have been employed to establish baseline knowledge regarding the relationship between skill level and social structures that influence the production process.",Open access,N/A,Video,https://www.youtube.com/watch?reload=9&amp;v=CD0F7VWxdvI,N/A,YouTube recording of public talk.,,,Flintknapping: Merging Body and Mind,Felicia De Pena,2018
15259,HC-230697-15,"Keynote presentation to Images and Texts in Medical History: A Workshop in Methods, Tools, and Data from the Digital Humanities, April 11-13, 2016, a program hosted by the NLM, funded by the National Endowment for the Humanities (NEH), and made possible through a multi-institutional collaboration involving the NEH, Virginia Tech, the Wellcome Library, and the Wellcome Trust.",Open Access,,"Video, Digital File",https://videocast.nih.gov/summary.asp?live=18760&amp;bhcp=1,NIH Video and Podcasting,,,,The Analog Patient: Imagining Medicine at a Distance in the Television Era,Jeremy Greene,2016
15381,GW-261139-18,"At this newsroom, we draw connections to how reporting on the 1919 riots relates to the coverage of segregation nearly half a century later and what, if anything, has changed today. Our featured guests for the evening are Ethan Michaeli, author of The Defender: How the Legendary Black Newspaper Changed America (2015), The Obsidian Collection Archives founder Angela Ford, and City Bureau Co-Founder Darryl Holliday. The evening's conversation between Michaeli, Ford and Holliday is part of a year-long series, Chicago 1919: Confronting the Race Riots, led by the Newberry Library.",Open access,City Bureau,Digital File,https://www.spreaker.com/user/citybureau/public-newsroom-102-reporting-on-race-an,City Bureau,"Audio recording of the April 4, 2019, program Reporting on Race: From The Chicago Defender and Carl Sandburg to Chicago Journalism Today",,,Public Newsroom 102: Reporting on Race and Riots—1919 to Today,City Bureau,2019
15382,GW-261139-18,"During the 20th century African Americans, Latinos, and Asian-Americans migrated to Chicago from other parts of the country and the world. European-descended residents and recent immigrants responded to these migrations with policies and choices that segregated the city. The 1919 Race Riots in particular set in motion efforts to keep groups of people separate, utilizing a powerful combination of violence, intimidation, and law - from neighborhood associations and restrictive covenants to redlining and contract purchase schemes. Today we have still not solved how to break down the spatial boundaries that separate Chicagoans. Leading the conversation were Lee Bey, architectural critic, photographer, and writer; Dr. Tanesha House, speaker, educator, consultant, and west side activist; and Brad Hunt from the Newberry Library, a historian of housing in Chicago.",Open access,Newberry Library,Video,https://www.youtube.com/watch?v=FK1JgyhH46Y,Newberry Library,"Video recording of the May 4, 2019, program Migration and Housing: A Century of Color Lines",,,Migration and Housing: A Century of Color Lines,Newberry Library,2019
15383,GW-261139-18,"This program explored how the legacy of the 1919 riots and the resulting hardening of segregation influenced the trajectory of Chicago's education system. Elizabeth Todd-Breland, Assistant Professor of History at the University of Illinois at Chicago and author of A Political Education: Black Politics and Education Reform in Chicago Since the 1960s, provided an overview of the history of segregation in Chicago's public schools, and especially the relationship between segregation in housing and in schooling, from the early 20th century through the 1970s. Jen Johnson, Chief of Staff at Chicago Teacher's Union and Former CPS History Teacher, discussed how she dealt with teaching this aspect of the city's history to public school students; and also addressed the current state of school segregation and contemporary organizing. The two speakers then engaged in a wide-ranging conversation with each other and opened the discussion to questions and feedback from the audience.",Open access,Newberry Library,Video,https://www.youtube.com/watch?v=KynboAUc6Mg,Newberry Library,"Video recording of the June 1, 2019, program, Segregation and Public Education: Separate and Not Equal in 20th-Century Chicago",,,Segregation and Public Education: Separate and Not Equal in 20th-Century Chicago,Newberry Library,2019
15392,GW-261139-18,"The Chicago 1919 Race Riots were the most violent week in Chicago history, sparked by the death of Eugene Williams, an African American teenager stoned and drowned by a white man for floating his raft over an invisible line into a whites-only South Side beach. The police refused to arrest the white perpetrator, and the city erupted in arson, looting, and thirty-eight deaths (23 black, 15 white), until the National Guard was called to restore order. The riots inflicted lasting scars on the city, still visible in the lines of segregation throughout the city's built environment, its schools, and its selective policing. The Opening Event of our year-long series of conversations on the history and legacy of the 1919 race riots.  What happened one hundred years ago on a Chicago beach during a sweltering summer day? How and why did violence erupt across the city? What were the effects of the riots in the ensuing decades? And what can we learn from the past that might help us imagine a better future?",Open access,Newberry Library,Video,https://www.youtube.com/watch?v=IshlZiHIsZw,Newberry Library,"Video recording of the February 23, 2019, Opening Event for ""Chicago 1919: Confronting the Race Riots""",,,Chicago 1919: Confronting the Race Riots Opening Event,Newberry Library,2019
15479,TD-261055-18,"The series trailer posted on the homepage of our website provides an overview of UNLADYLIKE2020, presents women pioneers in various fields during the Progressive Era, and hints at the historical factors that contributed to their accomplishments a century ago. We showcase the project's unique visual approach to history, juxtaposing archival images with contemporary visuals, Amelie Chabannes's colorful artwork and animation, dynamic contemporary music, and compelling interviews with accomplished women of today.",Open,Charlotte Mangin,"Video, Web",http://www.unladylike2020.com,Charlotte Mangin,"UNLADYLIKE2020 website, which describes the project, presents the team and advisory board members, our plans for impact and partnerships, funding credits, and a contact page.",,,UNLADYLIKE2020 sizzle reel and website,Charlotte Mangin,2019
15480,TD-261055-18,"The pilot episode rough cut (07:05) tells the story of the life and times of Bessie Coleman (1892-1926), the first African American female pilot, highlighting her achievements, putting them into a historical context, and demonstrating her legacy on future generations of black aviators. The important events of Coleman's biography are intercut with various humanities themes, including: challenges to gender roles and race-based limitations, technological change, class issues, historical events like the Great Migration, race riots, segregation, the Ku Klux Klan, and lynchings, and the limited but nonetheless real opportunities for black women in the new industrial urban age at the turn of the 20th century. The video showcases our signature style, mixing archival black and white photographs, films, and newspaper images together with Chabannes' unique and colorful artwork and animations. It features on-camera interviews with playwright and actress Madeline McCray, who wrote a play about Coleman (""A Dream to Fly"") and was profoundly influenced by her, and U.S. Air Force Colonel Merryl Tengesdal, the first and only African American woman to fly the U2 plane, and one of only 4% of pilots in the U.S. today who are women. Narration signposts critical facts about Coleman's life and context, and voice-over brings her own voice back to life with quotations pulled from newspaper interviews she conducted during her lifetime. The music is contemporary, and the editing style is fast-paced and dynamic.   All members of our academic advisory board have provided feedback along the way, and have signed off on this rough cut.   Please note the following caveats: -Archive is TEMP/not yet licensed, and some images are watermarked -Some animations are still in storyboard phase -Voice-Over and Narration are TEMP -Music is TEMP -Video is not sound mixed -Video is not color corrected",Password-protected,Charlotte Mangin,"Video, Digital File",https://vimeo.com/311708794 / Password: Bessie,Charlotte Mangin,,,,Bessie Coleman rough cut,Charlotte Mangin,2019
15564,PW-253708-17,A documentary short on who MIPoPS is and what we do. Created to promote access to the material digitized in partnership with MIPoPS.,Open access,Steven Straney,"Digital File, Web",https://www.youtube.com/watch?v=cyucuzYfw5A,"Rachel Price, Steve Straney",Link to video on YouTube,,,What is MIPoPS?,"Steve Straney, Libby Hopfauf, Rachel Price, Anne Frantilla",2019
