10545,FT-58154-10,"American Cool is a photography, popular culture, and American Studies exhibit that explores the key vernacular concept of ""cool"" from its origins in African-American jazz culture to its current ubiquity in advertising and media. American Cool is embodied by one hundred icons as captured by fine art photographers from Carl Van Vechten to Annie Leibovitz. Since the 1950s, the term and concept of cool has been intrinsic to any understanding of American culture through the idea of cultural rebellion. Joel Dinerstein provides a theory of cool, explores its origins in the postwar era, then analyzes its three generational shifts in the '60s, the '80s, and into the present. For each of the one hundred subjects -- such as Miles Davis, James Dean, Deborah Harry, or Missy Elliott -- there is a short biography that expressly captures each icon's generational appeal and cultural legacy. The Washington Post called the exhibit ""an entertaining and insightful exhibition that confronts one of the most dynamic and hard to define concepts in American cultural life,"" while the New York Times called it ""the kind of exhibition many people will find irresistible…being cool assumes authenticity and integrity yet it is also the ultimate performance art.""","Joel Dinerstein, Frank Goodyear",http://npg.si.edu/exhibit/Cool/,"This is the homepage for the American Cool exhibit at the Smithsonian's National Portrait Gallery. It was open from February 7 - September 7, 2014, and reviewed in all major media outlets (e.g., NY Times, Washington Post, BBC World News, Bloomberg).",,,American Cool,2014
10733,RZ-50941-08,"This major international loan exhibition showcases sculpture, frescoes, jewelry, coins, and objects of everyday life from two Villas at Torre Annunziata, Italy, currently under study by the Oplontis Project: www.oplontisproject.org. Organized by The Kelsey Museum of Archaeology, University of Michigan, Ann Arbor, it travels to The Museum of the Rockies, Montana State University and to the Art Museum of Smith College. Dates: 10 February 2016-31 August 2017. It is accompanied by a comprehensive fully-illustrated catalogue:  Elaine K. Gazda and John R. Clarke, eds. Leisure and Luxury in the Age of Nero: The Villas of Oplontis near Pompeii (Ann Arbor: Kelsey Museum of Archaeology, 2016):http://www.worldcat.org/title/leisure-and-luxury-in-the-age-of-nero-the-villas-of-oplontis-near-pompeii/oclc/944085988&amp;referer=brief res","Elaine K. Gazda, John R. Clarke",http:///www.worldcat.org/title/leisure-and-luxury-in-the-age-of-nero-the-villas-of-oplontis-near-pompeii/oclc/944085988&amp;referer=brief res,,,,Leisure and Luxury in the Age of Nero: The Villas of Oplontis near Pompeii,2016
11130,RZ-230425-15,"Public exhibition of photographs by Li Ju of sites of historic photo imagery of the Chinese Railroad Workers in North America and the construction of the Central Pacific Railroad.  Title: ""The Chinese Helped Build the Railroad: the Railroad Helped Build America. Photographs by Li Ju."" Opening event: Commentary by Gordon Chang, Shelley Fisher Fishkin, and Li Ju. Welcome remarks by Faqiang Ren, Deputy Consul General of the Peoples Republic of China.  Stanford University.  November 2015.",Li Ju,http://news.stanford.edu/thedish/2015/11/09/photo-exhibition-on-central-pacific-railroads-history-comes-to-stanford/,"Exhibition: “The Chinese Helped Build the Railroad: the Railroad Helped Build America. Photographs by Li Ju.”  Commentary by Gordon Chang, Shelley Fisher Fishkin, and Li Ju. Welcome remarks by Faqiang Ren, Deputy Consul General of the Peoples Republic of China.  Stanford University.  November 2015.",,,“The Chinese Helped Build the Railroad: the Railroad Helped Build America. Photographs by Li Ju.”,2015
11162,ME-50053-14,"A portion of funds from the NEH-sponsored ""Bridging Cultures with Community Colleges"" partnership grant to the University of Pittsburgh and the Community College of Beaver County was used to purchase materials on Eastern Europe for the CCBC library. The library staff created an East European exhibit utilizing these materials, including nonfiction and fiction books for various age groups with East European themes; audio and visual materials; artifacts such as matryoshka dolls from Russia and Ukraine and a Croatian stringed instrument; and information on local East European music and dance troupes to showcase Western Pennsylvania's rich immigration heritage.",Terri Gallagher,,,,,East European Library Exhibit at Community College of Beaver County,2016
11194,CH-51021-12,"""We have the means and talent to make the city we want in our own time"".  This quote by civic activist Jim Ellis concisely captures the theme that underlies MOHAI's premier core exhibit. By sharing stories from our past, MOHAI helps make sense of the present, and ultimately inspires decisions that help lead to a better future. True Northwest: The Seattle Journey explores some of the trials and tribulations of Seattle on its long and bumpy journey from wilderness to world city.  Visitors stroll through twenty five different ""snapshots"" of the city through the years, each with a unique display of artifacts, images, and multimedia. Interspersed throughout the exhibit are one-of-a-kind interactive experiences, such as the Great Fire Theater and the Canwell Trials reenactment, that let visitors truly immerse themselves in the lives and stories of our past.  The Joshua Green Foundation Theater helps contextualize the exhibit through a seven minute multimedia presentation on Seattle's cultural place in the region, the country, and the world.",Lorraine McConaghy,,,,,True Northwest: The Seattle Journey,2012
11195,CH-51021-12,"Continuing MOHAI's 50+ year partnership with the Puget Sound Maritime Historical Society (PSMHS), Maritime Seattle celebrates Seattle's long relationship with water, and illustrates how maritime and industrial activities have ultimately shaped what the city has become.&#x0D; &#x0D; Hosted in the historic bridge room, the gallery features stunning views of Lake Union and its bustling world of boats, planes, paddlers, and wildlife. These modern activities are juxtaposed alongside some of MOHAI and PSMHS's most engaging artifacts such as a working WWII-era TANG periscope with 360 degree views of the city, and a 1885 Fresnel Lens from the Smith Island Lighthouse. Make sure to test out the real, working ship's wheel, as well.",Puget Sound Maritime Historical Society,,,,,Maritime Seattle,2012
11196,CH-51021-12,"Curated by celebrated Seattle film critic Robert Horton, Celluloid Seattle: A City at the Movies explored both the image of Seattle captured in films, and how the idea of ""going to the movies"" has changed in this city over the years. Along with film clips and historic artifacts, the exhibit helped visitors truly engage with the historic movie experience through a set of recreated mini-theatres, interactive games, and activity kiosks.",Robert Horton,,,,,Celluloid Seattle: A City at the Movies,2012
11197,CH-51021-12,"Still Afloat: A Contemporary History of Seattle's Floating Homes offered a unique perspective of floating homes through stories, pictures, and artifacts, illustrating both the cultural and technological intricacies of this one-of-a-kind community. The exhibit was curated by local author Erin Feeney, who recently worked with community members and archivists to produce a new book entitled Seattle's Floating Homes, released as part of Arcadia Publishing's Images of America series. ""Not only is the floating home community one our city's most intriguing neighborhoods,"" Feeney said, "" but it's also historically been one of the most misunderstood. I'm thrilled to partner with MOHAI and shed some light on this fascinating part of our maritime culture."" A scale model of a floating home allowed visitors to see the complex systems and structures that keep these homes afloat.",Erin Feeney,,,,,Still Afloat: Seattle's Floating Homes,2013
11198,CH-51021-12,"Explore how innovation shaped our region and changed the world. Through interactive exhibits, community and educational programs, and first-person insights from leading innovators, discover Seattle's role as a nexus of big ideas and new directions - and ignite the innovator within! Generously supported by Jeff and MacKenzie Bezos, this is the place to discover the past and future of creativity and invention in our region.  What does innovation look like? Who innovates, where does it happen, and how do great ideas evolve? To find out more, tackle a challenge in the Idea Lab, discover a Seattle-made invention in the Patent Tree, and check out cutting-edge concepts in What's Next. Through lectures, special programs and changing displays, Seattle innovators will share their latest projects and invite you to take a look at the future as it unfolds.",Margaret O'Mara,,,,,Bezos Center for Innovation,2013
11199,CH-51021-12,"Developed by the American Society of Civil Engineers' (ASCE), the Civil Engineers that Built Seattle exhibition was a panel display exploring the story of civil engineering projects, policies, and the people that were essential and transformative to the development of the Puget Sound region. Featuring milestones in Northwest civil engineering, visitors had the opportunity to learn about the creation of several regional engineering landmarks and the people that made them possible, including:&#x0D; ? Hiram M. Chittenden Locks in Ballard&#x0D; ? Railroad Tunnels at Stevens Pass&#x0D; ? Snoqualmie Falls Power Generation Station&#x0D; ? Lacey V Murrow (I-90) Floating Bridge and Mount Baker Tunnels&#x0D; ? George Vancouver's Mapping of the West Coast of North America",Seattle Section of American Society of Civil Engineers,,,,,Civil Engineers that Built Seattle,2013
11200,CH-51021-12,"Revealing Queer explores how the Puget Sound LGBTQ community has grown, changed, become more visible, and worked towards equality. Informed throughout by the lived experiences of this incredibly diverse population, the exhibit traces its history from an emerging underground group in the years before the Stonewall Riots of 1969, to the large and politically active community that helped make marriage equality law in Washington State in 2012. Visitors will be able to discover this complex history through a variety of themes, including language, significant cultural spaces, queer celebrations, regional law, and more. The artifacts, photographs, and documents that fill the exhibit have come both from MOHAI's collection and from donors across the country—many have not been seen before by the public.",Erin Bailey,,,,,Revealing Queer,2014
11201,CH-51021-12,"From the mid-19th century through the early-20th century, Jewish immigrants from Central Europe, Eastern Europe and the Eastern Mediterranean arrived in Washington state. Many left their homelands to escape religious persecution, political turmoil or military conscription. Isolated from each other by the diversity of their origins, customs and languages, their common faith provided the basis for a community – albeit not always a cohesive one.&#x0D; &#x0D; In search of opportunities within a new frontier, they set up shop – and shops – to build better lives for their families. Wholesalers and retailers, these enterprising immigrants – most speaking little or no English – served the unique needs of the Jewish community and met the commercial demands of a growing region.&#x0D; &#x0D; Early Jewish merchants did everything from peddle fish at Pike Place Market to supply goods to Alaska gold prospectors. They made livings as butchers, bakers and luggage makers. They dealt in scrap metal and fine jewelry. They ran corner groceries, tailor shops and movie theaters. As generations passed, several of the once-modest family businesses have grown into companies of national and international repute.",Washington State Jewish Historical Society,,,,,Shalom! Open for Business |,2014
11202,CH-51021-12,"Greek restaurateurs have been a consistent presence in Washington State for more than a century. Well over 200 Greek-owned restaurants have existed in the Puget Sound region alone, a few continuously since the early 1900s, and over 300 throughout the State of Washington. Restaurants represent the intersection of Greek food, culture, and entrepreneurship, and the profession of choice for many Greeks who put down roots in the area. But beyond the menu, Greek traits were still evident and relationships were the key. Greek traditions of&#x0D; hospitality and building lasting connections with patrons combined to create a code of business that elevates customers to friends.",Greek American Historical Museum of Washington State,,,,,"A Place at the Table: Over 100 Years of Greek Restaurants, Culture &amp; Entrepreneurial Spirit",2015
11203,CH-51021-12,"Curated by Seattle natives Jazmyn Scott (The Town Entertainment) and Aaron Walker-Loud (Big World Breaks), this interactive exhibit will immerse visitors in the sights and sounds of our region's growing Hip-Hop culture through audio recordings, photography, artwork, artifacts, and more. The exhibit will explore many facets of the Seattle Hip-Hop scene including graffiti, deejaying, break dancing, production, and emceeing, linking our region to the continuously evolving global Hip-Hop movement. Throughout, the exhibit will bring the first-person narratives and experiences of Seattle performers and artists to the forefront, creating an intimate and human look at this dynamic art form.","Aaron Walker-Loud, Jazmyn Scott",,,,,The Legacy of Seattle Hip-Hop,2015
11273,CH-51156-15,"The world comes to Staten Island via people and objects. The Staten Island Museum's Opening the Treasure Box exhibition will present an array of art works, exploring their stories, collectors, techniques, differences, and similarities.&#x0D; &#x0D; The Treasure Box gallery displays art objects from five continents: Africa, Asia, Europe, North, and South America. Countries represented include China, Egypt, Germany, Greece, India, Italy, Japan, Liberia, Mexico, Nigeria, Peru, and the United States. The oldest piece is an Egyptian funerary statuette of a striding man, dating from the second millennium BCE. Other works include an ancient Roman marble portrait head, a sculpture of the dancing Hindu god Ganesh, an intricately embroidered dragon robe from Imperial China, an elaborate Kuba Bwoom mask from the Congo, and extraordinary beaded moccasins made by Lakota Sioux women.",Robert Bunkin,http://www.statenislandmuseum.org/exhibitions/staten-island-museum-at-snug-harbor1/opening-the-treasure-box/,,,,Opening the Treasure Box,2015
11274,CH-51156-15,"On view September 2015 - September 2016&#x0D; Staten Island SEEN traces this borough's unique history and changing landscape from the 17th century to the present. These works are made in a broad range of styles and materials, from ink drawing to anaglyph 3-D video. In the past, artists were attracted to Staten Island for its varied landscape: The shoreline, inland hills, ponds, valleys, waterways, and forests all provided inspiration. Contemporary artists depict these natural features as well as the way we live today, including parking lots, strip malls, tract houses, and other aspects of our suburban landscape.",Robert Bunkin,http://www.statenislandmuseum.org/exhibitions/staten-island-museum-at-snug-harbor1/staten-island-seen/,,,,Staten Island SEEN,2015
11559,FA-58552-15,"WE USED TO GO TO THE MOVIES. NOW WE WANT THE MOVIES TO COME TO US, ON OUR TELEVISIONS, TABLETS AND PHONES,&#x0D; as streams running into an increasingly unnavigable ocean of media. The dispersal of movie watching across technologies and contexts follows the multiplexing of movie theaters, itself a fragmenting of the single screen theater where movie love was first concentrated and consecrated. (But even in the ""good old days,"" movies were often only part of an evening's entertainment that came complete with vaudeville acts and bank nights.) For all this, movie going still means what it always meant, joining a community, forming an audience and participating in a collective dream. As the way we experience movies evolves, the Archive takes an international look at how the movies have depicted movie-going over these years of change. The selected films carry us from the anarchic, freewheeling exhibition of the early silent era, through the exalting opulence of movie palaces to the post-war rise of exploitation shockers and into the romantic nostalgia for pre-television days gone by. Whether a moviegoer in France, Italy, Argentina or Taiwan, the current sense of loss at the passing of an exhibition era takes its place in the ongoing history of cultural and industrial transformation reflected in these films. Preceding the features, this series will also present a selection of related cartoons, short subjects, theater advertisements, promotional films, trailers and other exhibition ephemera that reflect the rich mix of media that has also, always shaped our shared visions in the dark. Series co-curated by Paul Malcolm and Ross Melnick.","Paul Malcolm, Ross Melnick",https://www.cinema.ucla.edu/events/2016/marquee-movies,Marquee Movies: Movies on Moviegoing at UCLA Film and Television Archive,,,Marquee Movies,2016
11687,CH-50975-13,"In October 2015, the Max Kade Institute created an exhibit in conjunction with an international conference titled ""Outside the Kaisserreich: The German Diaspora in the World War I Era."" Drawing on the resources of the Max Kade Institute Library &amp; Archives, the exhibit has been on display in the Institute's new NEH-Challenge Grant funded exhibit space at the University Club. It includes archival materials and interpretative posters. &#x0D; A digital version of the exhibit posters can be viewed online. &#x0D; The exhibit showcases German-language documents published in the United States during the World War I Era. It offers a glimpse into German-Americans' view of the world, as well as their position in American society.",Kevin Kurdylo,http://mki.wisc.edu/content/their-own-words-german-americans-world-war-i-era,"Max Kade Institute virtual exhibit of ""In Their Own Words: German Americans in the World War I Era"" (interpretative posters only)",,,In Their Own Words: German Americans in the World War I Era,2015
11831,PW-228185-15,"The mug shot, or criminal portrait, is one of the earliest uses of police photography. Used primarily to identify known criminals, its use was not without controversy and misidentification was common. In addition, mug shots were often used as a form of public shaming. These images capture a rich cross-section of the city's population, depicting dress and social status in addition to possible criminal behavior. Focusing solely on women captured by police camera, this exhibit examines how these unique portraits offer a fascinating window into the lives of women in early 20th-century New York.",Quinn Berkman and Michael Lorenzini,http://www.archives.nyc/photoville-2016/,"Online exhibit of the 2016 Pop-Up Exhibit:&#x0D; &#x0D; Badgers and sneak thieves, dishonest servants and disorderly houses, Fagins, shoplifters, con artists and grifters. Who were these pretty girls and hard women?&#x0D; &#x0D; Life was never easy for women in New York and the way they were treated by the law and the press varied according to their social class. Was it poverty or hysteria? Was she an “idle housewife” or a “hard-working stenographer”? Was it “kleptomania” or “grand larceny”?",http://www.photoville.com/pretty-girl-charged-with-clever-swindle/,Photoville NYC 2016,Pretty Girl Charged With Clever Swindle: Women and Crime in Early 20th-Century New York,2016
11834,EH-50370-13,"This is photographic work that has so far produced two shows. Here is what the artist says, ""The NEH continues to inform and inspire my work.  In my new project Woven, I think about the intermingling of the themes and terrain of the three canticles. Seeing the large scale frescoes and mosaics that NEH summer definitely impacted my desire to work at a more immersive scale.""&#x0D;  Works from the series have been exhibited in Fruitless/Fallen/Woven at the Loeb Museum at Vassar, and I'll be having a solo show in the fall in NYC at Julie Saul Gallery.  &#x0D; &#x0D; &#x0D; &#x0D; I mention Dante and Bosch in this interview too!",Artist Tanya Marcuse,http://lareviewofbooks.org/av/tanya-marcuse-life-death-allegorical-garden/,,,,Woven,2016
11862,GI-234952-16,"Purchased Lives explores the far-reaching economic and heartbreaking personal impact of the domestic slave trade. Period broadsides, paintings, and prints illustrate the trade's public image, while objects and first-person accounts--including that of Solomon Northup, who spent twelve years illegally enslaved in Louisiana--speak to the experiences of those whose lives were bought and sold. Curated and originally hosted by The Historic New Orleans Collection with the subtitle New Orleans and the Domestic Slave Trade, 1808-1865,, this exhibition traveled to three additional sites between summer 2016 and summer 2017: the Alexandria Museum of Art in Alexandria, Louisiana (June 3-August 20, 2016); National Civil Rights Museum in Memphis, Tennessee (September 12-November 27, 2016); and the Bullock Texas State History Museum in Austin, Texas (February 11-July 9, 2017).",Erin Greenwald,,,,,Purchased Lives: The American Slave Trade from 1808 to 1865 (object version),2015
12017,HK-50155-14,The AIDS Quilt Touch project uses three applications to augment the experience of the AIDS Memorial Quilt: • A tangible browser of a virtual quilt image • An interactive timeline of the AIDS epidemic • A web app that enables viewers to contribute to a digital memorial site,Jean Kaneko,http://s2015.siggraph.org/attendees/making-siggraph-installations.html,Announcement page of the installations at Making @SIGGRAPH 2015,,,AIDS Quilt Touch:  An Interactive Digital Memorial,2015
12018,HK-50155-14,"The AIDS Memorial Quilt is a unique work of cultural heritage that reflects the worldwide scope and personal impact of the AIDS pandemic. The AIDS Quilt simultaneously functions as a living memorial, an intimate tribute to lives lost, and the largest collaborative artwork in the world. Since 2011 the AIDS Quilt Touch project works to expand, preserve and disseminate the AIDS Quilt through technology. The multidisciplinary team built different applications that offer diverse experiences through its affordances. The AIDS Quilt Touch Table is the only place where all the panels can be seen together. The AIDS Quilt Touch App allows users to annotate panels, expanding the stories of the Quilt.","Hugh Ryan, Jean Carlomusto, Alexandra Juhasz",https://www.visualaids.org/events/detail/everyday,"Page with announcement of the exhibit “Everyday”, where the AIDS Quilt Touch Table was featured.",,,AIDS Quilt Touch: Virtual Quilt Browser,2016
12019,HK-50155-14,"UT Dallas HIV/AIDS Awareness Week 2016 was hosted by the School of Art, Technology and Emerging Communication. The calendar of events included reading of names celebrated by the AIDS Quilt, displaying of some blocks of the Quilt, free HIV testing and a projection mapping installation based on the AIDS Quilt data, called The Lone Star.","Leticia Ferreira, Anne Balsamo, Jillian Round",http://www.utdallas.edu/aidsweek/,"Page of the event, including all activities of the AIDS Week.",http://www.utdallas.edu/news/2016/11/23-32325 ATEC-to-Raise-HIVAIDS-Awareness-with-Week-of-Inter story-wide.html?WT.mc id=NewsEmail,Article of the UT Dallas News Center about the AIDS Week.,UT Dallas HIV/AIDS Awareness Week,2016
12220,FA-233427-16,"This exhibit addresses an issue with the modern-day memory of Henry Highland Garnet's ""An Address to the Slaves of the United States."" It reminds readers not only that Garnet's original address was an oration—and originally voted down—but that there are several subsequent editions of the printed text—each of which can be examined for its individual qualities. Garnet's ""Address"" appears static, but it was a living document in many ways. By refocusing attention on the ""Address"" to more broadly recognize its history, we are able to show how it reflects issues connected to Black print culture in the antebellum period as well as tensions that exist between print and oral performance. We will trace Garnet's ""Address"" through its inception at the 1843 Convention to its subsequent publication journey. In doing so, we extend our attention beyond the minutes of the forums and include information from newspapers and other textual sources to color in the gaps that surround the 1843 oration of Garnet's ""An Address to the Slaves of the United States.""&#x0D; &#x0D; This exhibit reimagines the forthcoming article, ""Flights of Fancy"": Rereading Henry Highland Garnet's ""Address to the Slaves"" through reception History and Print Culture,"" by Professor Derrick R. Spires to be included in the essay volume, Colored Conventions in the Nineteenth Century and the Digital Age.","Derrick R. Spires, Harrison Graves, Jake Alspaugh",http://coloredconventions.org/exhibits/show/henry-highland-garnet-addresshttp://,Exhibit Homepage,,,"""Henry Highland Garnet's 'Address to the Slaves'""",2016
12548,PY-234561-16,"Photos and artifacts contributed by Hispanic members of the Texas Coastal Bend Community were used to illustrate a temporary exhibition at the Conner Museum that illustrated the life experiences of twenty-one Mexican-American families in South Texas during the 20th and 21st Centuries. The exhibit was divided into six categories: Family, Social and Leisure, Business, Weddings, Education, and Military Service. The exhibit opened on April 11, 2017 and closed on May 25, 2017.",Ralph Cuevas,,,,,Mi Familia - Mi Comunidad,2017
12613,PJ-50116-13,Exhibit case in the Law and Legislation Reading Room of the CT State Library about CDNP.  Created 5/16/2017.,Debra Pond,,,,,CDNP Grant Award/10 Million Milestone : State Library Receives New Newspaper Digitization Award,2017
12614,PY-234454-16,"Items from the Sisu Stories digital repository and the MRHC permanent collection including wood carvings, miners' headlamps, and photos were on display at the MRHC.",Jo Wittler,,,,,Sisu Stories: Who Are You? Pop-Up Exhibit,2017
12714,FS-231100-15,"This interdisciplinary and multi-media exhibition contains work from the 2016 National Endowment for the Humanities (NEH) Summer Seminar for University Educators hosted at UNC Asheville, NC. Lead by Winthrop University Fine Arts Professors Drs. Laura Gardner and Laura Dufresne, the sixteen participants researched evolving forms of note taking and remembering throughout history via speakers and book making workshops, as well as archival and museum collection research. The exhibition highlights the diverse, interdisciplinary responses to the two-week seminar, as seen through scholar participants' art, creative writing, book forms, and teaching.",Laura Gardner and Laura Dufresne,https://www.winthrop.edu/galleries/,,https://twitter.com/winthropgallery,,"Precursors to the Digital Age: Commonplace Books, Scrapbooks, and More --  Elizabeth Dunlap Patrick Gallery, Winthrop University Rock Hill, SC",2017
12717,CH-50975-13,German-American materials from the Max Kade Institute collection shown in conjunction with a conference of the same name.,Kevin Kurdylo,http://mki.wisc.edu,,,,"People of Faith, Languages of Tradition: Germanic Heritage Languages among Christians and Jews",2017
12876,ZR-256766-18,"On October 11, 2017 a month-long exhibit about Brattleboro's rich history of letterpress publishing opened at the Brooks Memorial Library. The public was invited to the opening reception and hands-on-activities for children were scheduled for during the month.  This exhibit is the first of three more that will chronicle Brattleboro's printing and publishing history.  This first exhibit included artifacts, images of letterpress operations, a gallery of key players from the times, interactive activities and a timeline of Brattleboro's rise to become a major producer of books, magazine and newspapers in Vermont.",Stephanie Greene,http://www.brattleboro.com/words/first-exhibits,"The Downtown Alliance currently hosts the NEH ""Words..."" websit.e",,,Brattleboro's Letterpress Years,2017
12877,ZR-256766-18,"The Downtown Brattleboro Alliance and Brattleboro Literary Festival won a National Main Street/Edward Jones grant from the ""Placemaking on Main Crowdfunding Challenge"" to fund the purchase and design of an innovative, mobile 'mini museum' that hosts pop-up street-level exhibits on the unique literary history of Brattleboro.  The first exhibit on display in the mobile unit was titled ""Lucy Speaks:  Remembering Lucy Terry Prince.""  Prince was the first known African American poet, former slave and eloquent adovacate for equal treatment under the law.  The MILES pop-up was located on Main Street during the Brattleboro Literary Festival, October 14 and 15.  Brattleboro-based storyteller and writer Shanta Lee, perfomed one of Price's poems and engaged audiences in a dialogue about Lucy Terry.",Lissa Weinmann,http://brattleboroliteraryfestival.org/donate-now/m-l-e-s,Brattleboro Literary Festival web [age.,,,"M.I.L.E.S or Mobile, Interative Literary Exhibition Space",2017
13126,PY-253109-17,"An exhibit focusing on the various ways in which the Great War impacted Stark County. Ohio. Through the exhibition of items in the Massillon Museum's collection as well as those items on loan from the Community Archives Day event, the exhibit personalizes the history of the period and the impact of the war both on the home front and for soldiers.",Heather Haden,http://www.massillonmuseum.org/worldwari,This website features the online collection materials related to the Stark in the Great war exhibit. These online collections are supplemental to the items that were on display.,,,Stark County in the Great War,2017
13530,GI-234952-16,"Purchased Lives explores the far-reaching economic and heartbreaking personal impact of the domestic slave trade. Period broadsides, paintings, and prints illustrate the trade's public image, while objects and first-person accounts--including that of Solomon Northup, who spent twelve years illegally enslaved in Louisiana--speak to the experiences of those whose lives were bought and sold. Curated and originally hosted by The Historic New Orleans Collection with the subtitle New Orleans and the Domestic Slave Trade, 1808-1865,, this exhibition traveled to three additional sites between summer 2016 and summer 2017: the Alexandria Museum of Art in Alexandria, Louisiana (June 3-August 20, 2016); National Civil Rights Museum in Memphis, Tennessee (September 12-November 27, 2016); and the Bullock Texas State History Museum in Austin, Texas (February 11-July 9, 2017).",Erin Greenwald,https://www.hnoc.org/exhibitions/offsite#purchasedlives,Page on THNOC's website discussing panel exhibition and it's upcoming travels.,,,"""Purchased Lives: the American Slave Trade from 1808 to 1865"" (panel version)",2016
13635,PY-253067-17,Final product of submissions for Homeland Memories events.,Neal D. Matherne,https://philippines.fieldmuseum.org/heritage/event/6573,,,,Homeland Memories Web Portal pages,2017
13882,PW-234728-16,"Through textile displays, videos, and diagrams this exhibition investigates the present-day production and use of a traditional woman's dress-like garment called a huipil (pronounced wee­ peal) from Oaxaca, Mexico. Showcasing huipiles from the Logan Museum's Frances Bristol Collect!on, the exhibition explores : How do indigenous weavers In Oaxaca construct huipiles on backstrap looms? How have these garments been adapted and preserved as expressions of cultural identity? How have these textiles changed over time to include new materials, new designs, and new audiences?",Carolyn Jenkinson,https://www.beloit.edu/news/stories/?story id=494807,,,,"Ancient Looms, Modern Threads",2017
14085,PW-234727-16,"Digital exhibit at the Shakespeare Association of America, demonstrating EBBA's new image-matching tool, Arch-V.","Shakespeare Association of America, Carl Stahmer, Patricia Fumerton, Kristen McCants, Katie Adkison, Nicole Stark",,,,,Machine Learning Image Association Tool (Arch-V): English Broadside Ballad Archive,2018
14135,FZ-256501-17,"Objects from Judith Raymo's private Sylvia Plath collection on exhibit at the Grolier Club, Manhattan.",Judith Raymo,,,,,This is the Light of the Mind: Sylvia Plath,2017
14219,RQ-50882-14,"This provocative, multimedia exhibition, offers visitors the opportunity to hear the stories of those enslaved at Montpelier told by their living descendants, and explore how the legacy of slavery impacts today's conversations about race, identity, and human rights. Visitors will also see Montpelier's connection to the national story of slavery – and discover the economic, ideological, and political factors that cemented the institution in the newly-created American nation and Constitution.  DMDE Editor-in-Chief Holly Shulman was a consultant and talking head for the exhibit.  Associate Editor Amy Larrabee Cotz served as a consultant and was compensated for her time reviewing the panels for this award-winning exhibition.",Dr. Elizabeth Chew,https://www.montpelier.org/learn/6-ways-that-understanding-slavery-will-change-how-you-understand-american-freedom,,,,The Mere Distinction of Colour: A More Complete American Story,2017
14246,PY-253077-17,"The Come As You Are exhibition helps launch the museum directly into the 21st century as it collects and interprets Naperville's history through present day. Asian American communities are the fastest growing demographic in Naperville.  Come As You Are celebrates Naperville's Chinese, Indian and Japanese residents through oral histories, artifacts and personal narratives. Photographic images of the exhibition can be found in the Supplementary Project Materials.",Lance Tawzer,https://youtu.be/KlO1Thxzyw8,This unlisted video is available on a private YouTube channel.,,,Come As You Are exhibition,2018
14369,TR-261094-18,"Muybridge in Alaska: 1868 is an unprecedented exhibition of original Muybridge photographs of Alaska, taken in August 1868.  These are the first photographs of Tlingit people and southeast Alaska, and the first of the territory widely seen by the public.  The exhibition is on display at the Alaska Native Heritage Center from January 26-March 28, 2019, then moves to the Sheldon Museum in Haines, Alaska for April and May.  We are in discussion with venues in Sitka, Alaska to mount the exhibition in Summer 2019.",Marc Shaffer,https://www.muybridgethemovie.com/muybridge/alaska/,,,,Muybridge in Alaska: 1868,2019
14692,PW-234690-16,"The NEH funded CSUDH exhibition related to the 75th anniversary of Executive Order 9066 entitled ""And Then They Came For Us…""opened on February 9, 2017, and ran through August 2017.  On opening day, CSUDH held an all-day symposium with Satsuki Ina, Tom Ikeda and others. Details about the symposium as well as other events associated with this exhibit, such as the film, music, and lecture series (see appendices). The exhibition consisted of 250 archival materials and objects from the CSUDH collection. In addition, eight exhibition cases were filled with archival materials and interpretive items. The exhibition included 20 paintings of contemporary art and WWII era scenes, arts and crafts from the camps, 20 newspapers, 30 magazines, and several books.","Steven Kutay, Greg Williams",http://http://scalar.usc.edu/works/csujad-exhibit/index,"This NEH CSUJAD project also created a digital exhibition entitled “CSUJAD: An Exhibit” at http://scalar.usc.edu/works/csujad-exhibit/index. It features curated images and documents from the CSUJAD database, including items that were also a part of the CSUDH exhibition, and teaching prompts that cover the time periods from early Japanese immigration through WWII and the Redress Movement. NEH is noted in the credits.",http://http://digitalcollections.archives.csudh.edu/digital/collection/p16855coll4/search/searchterm/CSUJAD%20Project%20Resource%20Collection/field/collec/mode/all/conn/and/order/ark/ad/asc,"In addition, NEH funding assisted with the creation of ten posters and several wallpapers. The ten posters were displayed initially in the CSUDH exhibition, but because we were able to make pdf copies of the posters (see project products), they were offered to all of our partners to supplement an exhibition of each campus’ archival materials. This was highly successful with the posters being displayed at 15 separate campuses and they were also popular with the K-12 teachers who attended the CSUJAD workshops mentioned above. The exhibitions were extremely well received and making the exhibition posters readily available online provides important contextual materials for teaching about Incarceration.",And Then They Came For Us...,2017
