12742,FN-249649-16,Ponosakan - Manado Malay - Indonesian - English Quadrilingual Topical Dictionary,General Public,"Jason William Lobel, Ibrahim Tona",,,,,Ponosakan Topical Dictionary,2017
12748,AV-248494-16,Syllabuses created for the groups held from February–September 2017,Other,Maine Humanities Council and schloars,,,,,Telling the Story: A Book Group for Veterans,2017
12798,AK-255344-17,Proposal to establish the Sustainability Certificate credential and course identification. Submitted to Loras College's Academic Council in November 2017.,Undergraduate,"Christoffer Lammer-Heindel, Benjamin Darr",https://buildingecoliteracy.files.wordpress.com/2017/11/ac-certificate-proposal.pdf,PDF of Academic Council Proposal,,,Sustainability Certificate Proposal,2017
12802,ME-50046-14,"This module is part of a larger reimagining of my English 101: Composition I course. The objective of this new style is to rewrite ENGL 101 into a course that combines global material with English composition skills, presented in a modular format with content units that can be switched out year to year according to the needs of the instructor, the interests of the students, or College-wide projects for regional study. This approach intends to heighten students' global consciousness, making them more culturally aware, and instill in them a greater sense of world citizenship. As such, this reimagining is in line with CCP's Mission Statement",Undergraduate,Aiden Kosciesza,,,,,Audience and Perspective: Colonial Famines in India,2016
12803,ME-50046-14,"1. To examine the production and consumption of beverages as a historical process  with significant social ramifications and effects, and to connect student consumption with the history of these beverages.  2. To defamiliarize everyday material such as common beverages by revealing the  social and economic context in which these beverages became popular. In terms of tea specifically, to reveal the origins of tea in the context of the social and economic history of the British Empire and its colonial project.",Undergraduate,Nicholas L. Peterson,,,,,ModuleTitle: Colonialism and Tea,2016
12804,ME-50046-14,"As any ESL teacher knows, ESL students comprise numerous nationalities with a variety of cultural backgrounds, including a good number from Asian and African cultures. Subject matter based on Indian and African topics would therefore be of interest to students from these backgrounds as well as to other ESL students who wish to gain more intercultural perspectives. An ESL classroom can be said to be a multi-cultural microcosm of the world and students often have a natural interest in familiarizing themselves with their classmates' backgrounds and cultures. In addition, a goal for most ESL students is to learn about the country where they are learning English; thus, another component of the module focuses on the United States. Students at this level must improve their skills in writing various kinds of essays, paraphrasing, summarizing, and critical thinking. Students will practice these skills with embedded assignments in the context of rebellions against the British in India, Nigeria, and the U.S.",Undergraduate,Christine Corrigan,,,,,Unit Title: “Cultural Aesthetics of Revolt and Rebellion”,2016
12806,ME-50046-14,"This module will integrate the significant theater and performance forms of South Asia into our student's understanding of theater history, cultural theory and practice. One of the issues with survey courses is the inevitable generalizing because of time constraints that lead to a superficial presentation of content and analysis. One approach is to include unifying forms and theories to explore multiple historical theater forms and practices. Concepts and constructs of nationalism and its relationship to identity can provide a framework for examining how the stage and scripts support a study and critique of national cultures and identity. All cultures present and represent their history and values in performance. Disruptions of notions of history or cultural and social mores are also often performed, for example, in dada or intercultural performance.  An exploration of significant scripts and theatrical periods and styles, reflecting multiple styles of performance in South Asia, will contribute to student's understanding of the history and culture of particular regions and groups. These studies will also introduce students to conflicts and issues, both historical and current, in South Asia. Additionally, students will increase their understanding of the relationship of theatrical practices and genres historically and in intercultural performance.",Undergraduate,"Faculty: Peggy Mecham, Associate Professor of Theater",,,,,Module Title: Nationalism and Theater in South Asia,2016
12807,ME-50046-14,"Rationale: The purpose of this module is to discuss the continued custom of arranged marriages in order to introduce South Asian cultural values to advanced ESL writing/ reading students. It is an excellent way to bridge cultures in a course designed to improve ESL students' writing, reading and critical thinking skills. An arranged marriage is a custom that is not understood by many people across the globe. It is important for students to examine the custom of arranged marriages because it helps them to understand the values, beliefs and practices of people who come from other cultures. It helps them to understand the concept of marriage from a broader perspective and communicate empathetically with people from other cultures. The students will learn how to write reaction papers, conduct a debate, write a persuasive essay, and a critical analysis essay about the topic. They will read chapters about arranged marriages, view recent films, video clips and read a novel. The module will be four weeks in duration.",Undergraduate,Name: Prof. Joanna Labov,,,,,Module Title: An Introduction of the South Asian Concept of Arranged Marriages,2016
12808,ME-50046-14,"Course looks at how culture broadly define, influences, and challenges communication.",Undergraduate,Elizabeth Catanese,,,,,Nonverbal Communication in Art: Hybridity in the Visual Art of India,2016
12809,ME-50046-14,"Course Description: This course explores the major historical design movements and theoretical concepts of architecture and interiors from pre-historical times through the end of the Renaissance (ca. 1600). Lectures and discussions will explore ways of interpreting built forms, as well as illustrative sculpture and painting, so that specific building projects can be understood in the context of the major issues that are central to each historical period. Interior spaces as well as exterior forms will be investigated in order to illuminate the relationship between the container and the contained. While this course focuses predominantly on western architecture, Islamic, Asian and indigenous American architectural history will be investigated as well. This is a writing intensive course.",Undergraduate,Michael Stern,,,,,Module Title: A Case Study of the Architecture of South Asia as Cultural Bridge,2015
12811,ME-50046-14,"Goals of Unit: To give first-year students a broader understanding of cultures across South Asia, using the topic to discuss the study of the discipline of history in general. The importance of other disciplines to the study of history will be discussed. The students will have many opportunities to write about these topics.",Undergraduate,Nicholas Molnar,,,,,"Learning About Indian History Through Temples, Art, and the Ramayana",2015
12812,ME-50046-14,"This course teaches undergraduates how to research and how to incorporate research materials into a sustained argument having the form of an academic essay. To assist students to these ends, I have chosen the topic of violence and its variants: pacifism, non-violent direct action, etc. Students are assessed primarily through two research papers which they draft and complete. The first explores the social and psychological origins of violent behavior. The second asks whether violence (or non-violence) continues to be useful as an agent of social change. I have therefore written two modules pertaining to South Asian materials for this course. The first revisits the idea of non-violence as understood by Mohandas Karamchand Gandhi. The second looks at the uses and regrets which attend violent action in the Indian epic The Mahabharata. For a more-nuanced and complete look at how the South Asian materials are integrated with texts originating elsewhere, I refer the reader to the ""Introduction of Modules for Faculty"" section below.",Undergraduate,W.Esposito,,,,,"Course Modules: Violence, Ethics and the Mahabharata",2015
12861,RQ-50813-14,"What did the Civil War do to its veterans? How did they cope with the horrors they suffered and inflicted? What trauma did soldiers bring home to their families after 1865? How relevant are these stories to our present?  Robert Buffum makes us confront each of these questions. To help guide thoughtful discussions in classrooms and communities, CWGK has assembled a guided primary source reader that presents the story of a veteran struggling with loss, physical scars, substance abuse, a crumbling domestic life, and lack of support from the government he fought to defend.",Undergraduate,Patrick A. Lewis,http://discovery.civilwargovernors.org/exhibits/show/where-i-now-stand/intro,Online exhibit accompanying the reader,,,"""Where I Now Stand"": The Trials of Robert Buffum",2017
12882,FZ-231666-16,"This course, on the ""long Twentieth Century"" of American realism and muckraking will consider the American muckraking tradition, as a literary tradition, with particular attention to the ways in which muckraking writers have employed rhetorical and realist techniques to persuade readers and engage audiences. Our discussion will begin with the question of why slave narrators are not considered muckrakers, using ""cultural work"" as an analytical framing device, and continue with some of the earliest works of the accepted tradition of American muckraking, such as Nellie Bly's ""madhouse"" exposé (1887), Jacob Riis's How the Other Half Lives (1890) and the American muckrakers associated with McClure's magazine: Upton Sinclair, Ray Stannard Baker, Lincoln Steffens, and Ida Tarbell.  Attention to a second generation of mid-century muckrakers will begin with social protest works which expose social conditions but are considered far from muckraking; Fannie Hurst's sentimental stories (1916; 1925) and Richard Wright's classic work of realism, Native Son (1940).  With those works as a backdrop, our reading will then track two very different social activists, Rachel Carson (widely credited with instigating the environmental movement) and radical writer Jessica Mitford (whose advocacy of working and poor people earned her the honorific ""Queen of the Muckrakers"").  Our reading will continue with more recent works of popular muckraking, such as Barbara Ehrenreich's Nickel and Dimed (2001), Eric Schlosser's Fast Food Nation (2001), and Naomi Klein's No Logo (2009), and conclude with issues raised by the recent case of The WikiLeaks Files (2015).",Undergraduate,Carla Kaplan,,,,,Literature in the Public Interest -- Muckraking and American Realism,2016
12883,FZ-231666-16,"This course, on the ""long Twentieth Century"" of American realism and muckraking will consider the American muckraking tradition, as a literary tradition, with particular attention to the ways in which muckraking writers have employed rhetorical and realist techniques to persuade readers and engage audiences. Our discussion will begin with the question of why slave narrators are not considered muckrakers, using ""cultural work"" as an analytical framing device, and continue with some of the earliest works of the accepted tradition of American muckraking, such as Nellie Bly's ""madhouse"" exposé (1887), Jacob Riis's How the Other Half Lives (1890) and the American muckrakers associated with McClure's magazine: Upton Sinclair, Ray Stannard Baker, Lincoln Steffens, and Ida Tarbell.  Attention to a second generation of mid-century muckrakers will begin with social protest works which expose social conditions but are considered far from muckraking; Fannie Hurst's sentimental stories (1916; 1925) and Richard Wright's classic work of realism, Native Son (1940).  With those works as a backdrop, our reading will then track two very different social activists, Rachel Carson (widely credited with instigating the environmental movement) and radical writer Jessica Mitford (whose advocacy of working and poor people earned her the honorific ""Queen of the Muckrakers"").  Our reading will continue with more recent works of popular muckraking, such as Barbara Ehrenreich's Nickel and Dimed (2001), Eric Schlosser's Fast Food Nation (2001), and Naomi Klein's No Logo (2009), and conclude with issues raised by the recent case of The WikiLeaks Files (2015).",Graduate,Carla Kaplan,,,,,Literature in the Public Interest -- Muckraking and American Realism,2016
12886,MT-234029-16,Curricular support for the Chrono Cards American Revolution games.,K - 12,Game Innovation Lab,http://history.gameinnovationlab.com,Chrono Cards website,,,Chrono Cards American Revolution Curricular Support,2017
12897,AC-226779-15,"Upon completion of the Faculty Development workshops, faculty participants revised their syllabi to integrate at least three (3) assignments/activities cultivating two (2) or more of the project's designated global competencies into their classes.",Undergraduate,"See participating faculty names in ""Accomplishments"" section",http://bmcc.libguides.com/global; http://bmcc.libguides.com/c.php?g=503377; http://bmcc.libguides.com/c.php?g=503127,"fall 2015, summer 2016, and fall 2016 faculty cohort information.",,,Revised Syllabi of participating workshop BMCC faculty,2016
12983,FT-255126-17,Course in development,Undergraduate,Honor Sachs,,,,,Crime and Punishment in the Atlantic World,2017
13090,GA-254198-16,"The following material is designed to support community-led discussion groups in exploring the experience of modern U.S. American wars from the Vietnam era through the present. By reviewing letters, memoirs, fiction and film, groups can explore how these modern wars both reflect and challenge the American tradition. They can also examine how individuals have met the challenge of communicating these unique experiences to a broader circle through personal and public work. As these community groups may include participants from a variety of backgrounds and generations, and both veterans and the general public, discussion leaders and are encouraged to modify the materials to best meet the interest of the members.",General Public,National Resource Center for Osher Institutes,http://nrc.northwestern.edu/wp-content/uploads/2017/07/The-Humanities-and-the-Experience-of-War-Workbook-Final.pdf,"The following material is designed to support community-led discussion groups in exploring the experience of modern U.S. American wars from the Vietnam era through the present. By reviewing letters, memoirs, fiction and film, groups can explore how these modern wars both reflect and challenge the American tradition. They can also examine how individuals have met the challenge of communicating these unique experiences to a broader circle through personal and public work. As these community groups may include participants from a variety of backgrounds and generations, and both veterans and the general public, discussion leaders and are encouraged to modify the materials to best meet the interest of the members.",,,The Humanities and the Experience of War,2017
13138,AB-226757-15,"This undergraduate curriculum guide introduces students to Folklore through the lens of culture.  It includes Faith as a cultural practice. From defining necessary concepts such as tales, fables, to demonstrating Tradition Bearers who create artifacts and cultural practice, this guide gives an overview with contemporary media links of examples.",Undergraduate,Mona Lisa Saloy,,,,,"Folklore, an Intro: What's Culture",2017
13139,AB-226757-15,"After introducing Folklore, this is one of two assignments given in the first-year seminar applying features of the introduction to Folklore, this assignment investigates Hip Hop as Cultural Practice.",Undergraduate,Jeff Benjamin with Dr. Mona Lisa Saloy,,,,,Hip Hop as Black Cultural Practice,2017
13261,HAA-256146-17,"Short presentation on the Index of Modernist Magazines as a model of sustainable DH research involving undergraduates, followed by design thinking session for participants to develop their own ideas for collaborative DH projects.",Graduate,"Suzanne Churchill, Susan Rosenbaum",http://www.duq.edu/assets/Documents/english/ pdf/DH%20SERIES%20EVENTS.pdf,"program of events, including workshop.",http://https://docs.google.com/presentation/d/1EgqiRJISvjLMure6TKJlSzJrksjqoaW5J5dBj1Tpv2k/edit?usp=sharing,Google slides used in workshop.,Workshop: Pedagogy and the Digital Humanities,2018
13263,HAA-256146-17,"During the fall of 2017, Rosenbaum, Kinnahan, and Churchill each taught a course relevant to the project, giving us an opportunity to pilot a cross-institutional project with students and digital librarians at our respective schools (Emily McGinn, UGA; Gesina Philips, Duquesne; Sundi Richard, Davidson). The ""Biography Project,"" as it came to be called, involved students at Davidson, Duquesne, and UGA in researching and writing short biographies of figures connected to the historic avant-garde (chiefly Dada, Futurism, Surrealism) who were associated with Loy. A truly collaborative effort, we established and followed a shared template for the project and involved students in peer-reviews of at least two biographies authored by students from other schools. In workshops conducted by digital librarians at each school, students considered the technical and conceptual particularities of gathering and ""cleaning"" data, writing for a digital platform, and conducting peer review through the open platform Hypothes.is.",Undergraduate,"Susan Rosenbaum, Linda Kinnahan, Suzanne Churchill, Emily McGinn, Gesina Philips, Sundi Richard",https://loybioproject.wordpress.com/,This website (not open to the public) was used for students to post their biography drafts and peer critique one another's writing using a Hypothes.is group we created for the occasion.,http://courses.suzannechurchill.com/eng394-f17/assignments/biography-project/,This is the assignment given to students at Davidson taking Suzanne Churchill's class ENG 394: The Avant-Garde. Assignments for students at UGA and Duquesne were nearly identical.,Biography Project - cross institutional collaboration,2017
13331,RA-50079-09,"Organizer and Instructor: 41st International Wolfenbüttel Summer Course (Sponsored by the MWW Consortium: Herzog August Bibliothek, Wolfenbüttel; Literaturarchiv Marbach; Göethe-Archiv Weimar), ""The New History of Archives: Early Modern Europe and Beyond."" Course offered to 17 advanced PhD students from Argentina, Canada, Germany, Great Britain, Lithuania, Portugal, Spain, Switzerland, and the United States.",Graduate,"Randolph Head, Prof. Dr. Markus Friedrich (Hamburg), Prof. Diego Navarro Bonilla (Madrid), Mr. Michael Riordan (Oxford), Prof. Maria de Lurdes Rosa (Lisbon), Prof. Natalie Rothman (Toronto), Prof. Megan Williams (Groningen)",,,,,“The New History of Archives: Early Modern Europe and Beyond.”,2017
13607,FA-57954-14,"Course Description:  This course explores the place and purpose of a great variety of Christian liturgical music in the European urban environment, its ever evolving and changing nature, and the economy of music as demonstrated by the practices of lay benefaction, from 700-1700.    Expanded Course Description: In medieval and early modern Europe, Christian church music conveyed religious doctrine and often political messages by painting texts with sound, dramatizing liturgical movement or filling space, evoking devotion, memories, or emotions, and mirroring heaven, or hell. Often regulated and mostly fixed in writing (after ca 850), religious liturgical music was usually performed by professionals and taught or composed only by the best of those initiated in that art, even though most levels of society heard it. In this course, we explore Christian music in selected European cities, from 700-1700. We will identify the music heard by different religious communities and social classes, in spaces including cathedrals and parish churches, court and private oratories, monasteries and convents, and guild chapels and hospitals. Particular emphasis will be given to the place and purpose of liturgical music, its ever evolving and changing nature, and the economy of music as demonstrated by the practices of lay benefaction. Finally, we will discuss successes and failures in early church music in the urban environment and consider how these might improve music and its patronage in modern urban churches in the United States.",Undergraduate,Barbara Haggh-Huglo,,,,,"Yale University, MUSI 245 Church Music in Early Cities, 700-1700",2018
13819,FA-57954-14,"Drawing on substantial scholarship in English, a wide range of historically informed sound recordings, my experience working in archives of this period across Europe (most recently Dresden, Hamburg, Utrecht, Lyon, Reims and others), and my preparations for a new historical performance project, I wish to compare the history of music in different cities in order to determine what is unique to particular cities, regional, or widespread, beginning with Rome (also Jerusalem and Istanbul for comparison), and closing with Venice, Amsterdam, Vienna, Paris, and again Rome. The topics to be discussed will be determined by the class, but can include strictly historical explorations of the professionalism of composing, performers of different ages (choirboys, adults), genders, and social standing; listeners, the spaces of musical performance and their social design, the economy of music: its producers, consumers, and advertisers; ethnomusicological approaches; philosophical approaches to the purpose of music, repetition vs creativity, music as sign, etc.; scientific approaches to music: the makeup of early instruments such as the organ; the use of music theory in education; numbers and notation; symbolism in public and religious music; and a range of other topics, including music manuscripts and archives, the writing, printing, transmission, and marketing of music, chant and liturgy, public ceremonies including processions and theater, and so on. There will be some transcription from early notation and some singing and acting in class. I also hope to organize a visit to the National Gallery of Art and bring in a speaker from the Art Department to discuss music in early paintings.",Graduate,Barbara Haggh-Huglo,,,,,"Music in the Early Modern City, 700-1700 (Univ Maryland College Park, School of Music, Fall 2018)",2018
13905,PJ-50116-13,"Study guide: Connecticut newspapers covered the role of the Connecticut-based John F. Slater Fund in Booker T. Washington's educational experiments in the South, but also  to the industrial education in the North.",Undergraduate,Allison Horrocks,http://ctdigitalnewspaperproject.org/2018/03/industrial-education-north-and-south-the-connecticut-connection/,CDNP Website,,,"Industrial Education, North and South: The Connecticut Connection",2018
13906,PJ-50116-13,"Study guide: Caroline Hewins, librarian at Hartford Public Library and Secretary of the Connecticut Public Library Campaign, served as chairman of the Connecticut Library War Service.",Undergraduate,Mary Margaret Mahoney,http://ctdigitalnewspaperproject.org/2018/03/library-war-service-1917-1920/,CDNP Website,,,"Library War Service, 1917-1920",2018
14070,FT-255128-17,The produce examined Fascist atrocities in Libya.,Undergraduate,Michael Ebner,,,,,Lecture on Fascist Imperialism,2018
14203,HT-251006-16,"Research team received $50,000 grant from The UPS Endowment Fund for Transportation, Logistics and Urban Issues or multi-university research and curriculum development.  The history of roads and the history of postal systems are often invisible elements of the past because they seem so obvious. Roads lead somewhere but not everywhere; they make local, regional, and long-distance communities, economies, systems of governance, and human mobility possible. Yet we do not often think that they have a history. Similarly, despite the existence of postal museums in different parts of the world, including the National Postal Museum at the Smithsonian Institution in Washington D.C., most people never contemplate how postal systems came into being. In fact, the creation and control of infrastructure providing reliable delivery of mail is a key means of fostering and controlling society across distance. It requires logistical planning, an understanding of how people and things move through space and the rate at which they can travel by various means of transportation. During the early modern period (1500-1800), individuals and communities experienced dramatic changes in communication and transportation, establishing practices, institutions, and infrastructure that opened up new political and economic possibilities, and changed the way people understood the world.",Undergraduate,Rachel Midura,https://emmobility.github.io/emm site/related/description.html,,,,"Early Modern Mobility: Knowledge, Communication, and Transportation, 1500-1800",2018
14205,HT-251006-16,Co-design and teach digital humanities course with Prof. Giovanna Ceserani with grants from Stanford Vice Provost for Teaching and Learning and Department for Languages and Comparative Literature,Undergraduate,Rachel Midura,https://explorecourses.stanford.edu/search?view=catalog&amp;filter-coursestatus-Active=on&amp;q=CLASSICS%20115:%20Mapping%20the%20Grand%20Tour:%20Digital%20Methods%20for%20Historical%20Data&amp;academicYear=20182019,,,,Mapping the Grand Tour: Digital Methods for Historical Data,2019
14227,HT-251006-16,"This honors seminar course at the University of South Dakota leads students through an introduction to network analysis in the humanities, with a focus on the plethora of exciting and accessible new tools for network analysis that have been developed in recent years. Network Narratives will expose students to theories about and approaches for conducting network analysis in a variety of fields; guide them in the basic use of some of the tools available online for identifying, visualizing, and analyzing networks; and foster discussion and interpretation of the role and impact of networks in our academic, professional, and personal lives. Major assignments include data cleaning and data visualization exercises and an essay on network analysis.",Undergraduate,Jillian Linster,,,,,Network Narratives,2019
14389,AC-258966-18,"This course introduces students to the visual art traditions of Latin America through lecture, readings, and discussion. Topics include: pre-Hispanic art and architecture, Latina/o art, Spanish/Portuguese colonial-era art, Mexican moderism, and post-colonial art. Students analyze the meaning and techniques of selected artworks in Latin American art history through written assignments and oral presentations.",Undergraduate,Liena Vayzman,,,,,HUA196 Latin American Art,2018
14390,AC-258966-18,"This course is a survey of the music of Latin America, from Brazilian samba to Dominican bachata and more. Latin American musical developments from the past and present will be studied to show the individual characteristics as well as the common elements within various styles, while considering the global impact of Latin Music genres. This course will expand students' understanding of world cultures and global issues through an interdisciplinary lens.",Undergraduate,William Fulton,,,,,HUM107 Music of Latin America,2018
14391,AC-258966-18,"This course will focus on the different peoples and cultures of Latin America, including Indigenous groups, Afro descendant communities, European emigrants and other communities engaged in the formation of the category of mestizo.  The social and cultural organization of each of these groups will be examined, particularly in their relationship to the larger society. The impact of the global economy on Latin American cultures will also be examined.",Undergraduate,Ryan Mann-Hamilton,,,,,SSA106 Anthropology of Latin America,2018
14392,AC-258966-18,"This course examines the literary and cultural production of hispanophone, francophone, and anglophone regions of the Caribbean and of the Caribbean diaspora in the U.S. It surveys the variety of Caribbean writing, exploring how its texts represent community, class, race, gender, culture, nation, and ethnicity. Taking an interdisciplinary approach, students will analyze literature alongside visual culture, musical genres, and historical narratives.",Undergraduate,Belkis González,,,,,ENG249 Caribbean Literature,2018
14393,AC-258966-18,Students will create a reaction piece that will highlight an issue of their choosing in a particular neighborhood of NYC. The work must be influenced in some way by the body of work of at least one Latin American artist from the list provided by the instructor.,Undergraduate,Arianne Fernandez,,,,,HUN192 Art and Society,2018
14394,AC-258966-18,"This low stake assignment was developed upon attending to the Seminar Enriching Latin American Studies. This seminar helped me to understand cultural processes in Latin American in a deeper manner. It particularly helped me to be more aware of the connections between the Marvelous Real -as Cuban writer Alejo Carpentier defines the term- and transculturation, as defined by Cuban anthropologist Fernando Ortiz. I am also interested in developing interdisciplinary approaches in my Latin American Fiction in Translation (ELS250) class. With this assignment, I would like to explore the links between Alejo Carpentier's writing and music, while helping students to appreciate Carpentier's prose, and the links between Baroque aesthetics, transculturation and the concept of Latin American Marvelous Real.",Undergraduate,Ernesto Menéndez-Conde,,,,,ELS250 Latin American Literature in Translation,2018
14396,AC-258966-18,"This course will introduce students to theatre and performance practices throughout the Americas (U.S. Latinx community, Mexico, Central America, South America, and the Hispanophone Caribbean). We will examine how the drama reflects the different histories and cultures of Latin America. Furthermore, we will explore an intercultural dialogue between national dramas to identify connections between the different Americas. The course will delve into topics dealing with politics, history, dictatorship and revolution, imperialism and colonialism, identity (gender, sexual, national, and racial/ethnic, among others), borders, mestizaje, and indigenous performances. Students will acquire a working knowledge of the scholarship and drama of Latin America and the artists' relation to U.S. and European cultural practices.",Undergraduate,Juan Recondo,,,,,HUT220 Theater of Latin America Syllabus,2018
14468,PJ-50039-08,"Education materials created to engage students with digitized German-American newspapers. Students will learn how to research using Chronicling America, how to translate and analyze foreign-language texts, and gain a deeper understanding of the German-American experience in Ohio during World War I (WWI). Each lesson contains educator outline, student worksheets and answer key, if applicable. (Lesson 1: The Growth of Anti-German Sentiment During World War I in the United States; Lesson 2: Assault on German Language; Lesson 3: Anti-German Hysteria; Lesson 4: Researching WWI and the Attack on German-American Culture; Lesson 5: German-American Letters to the Editor During WWI)",K - 12,Ohio History Connection,http://ndnpohio.ohiohistory.org/outreach,,,,The German-American Experience During World War I,2017
14469,PJ-50039-08,"Education materials created to engage students with digitized Polish-American newspapers. Students will learn how to search the Chronicling America website to find evidence of the past, detect bias in newspaper articles, and place current immigration issues in a historical context. Each lesson contains educator outline, student worksheets and answer key, if applicable. (Lesson 1: Polish-Americans React to President William McKinley's Assassination; Lesson 2: United States Immigrants Respond to Significant Late 19th-Early 20th Century Events)",K - 12,Ohio History Connection,http://ndnpohio.ohiohistory.org/outreach,,,,External and Internal Perceptions of United States Immigrants,2018
14470,PJ-50039-08,"Education materials created to engage students with digitized foreign language newspapers. Students will learn how to search the Chronicling America website to find evidence of the past, detect bias in newspaper articles, and analyze the activities of the 1920s Ku Klux Klan in a historical context and from an immigrant perspective. Each lesson contains educator outline, student worksheets and answer key, if applicable. (Lesson 1: Background on the Ku Klux Klan; Lesson 2: The 1920s Ku Klux Klan and Ohio Immigrant Reaction; Lesson 3: Newspaper Editorial for Immigrant Newspaper)",K - 12,Ohio History Connection,http://ndnpohio.ohiohistory.org/outreach,,,,The 1920s Ku Klux Klan from an Immigrant Perspective,2018
14475,HD-50088-07,"Recorded Course Content (RCC).  This project is a continuation of a National Endowment for the Humanities (NEH) grant-funded research study on Academic Podcasting by Betty Rose Facer, Dr. M'hammed Abdous, and Dr. Cherng-Jyh at Old Dominion University that provides students with the opportunity to (re)listen to course content as a review tool in order to hone their language skills development.  It serves as a model replicated by faculty members in the Department of World Languages and Cultures that is contributing to a rich repository of resource materials for our students in French, German, Hebrew, Japanese, and Spanish.",Undergraduate,"Schulman, Peter, Marken, Minori, Steitz, Kirstin, Sewick, Andrew",,,https://online.odu.edu/video/class-archives,,ODU Ditance Learning Web Conference and Video Launch Pages,2016
14511,AB-258964-18,"(TSACS) in conjunction with the department of History was awarded a grant to develop humanities subject matter and content – architecture, education, history and philosophy – for a first-ever 18-credit-hour interdisciplinary minor in African American studies with a concentration in the Tuskegee Architects and the History of the Built Environment in the South.  The minor will explore ways of thinking, researching and writing about the diverse experiences of African-Americans and human culture — such endeavors at an HBCU are often more limited in the curricular sense.  The new minor seeks to extend African American history and liberal arts, formally into the architecture curriculum through new humanities offerings – and in so doing, provide a more focused historical perspective for students' current educational and professional trajectories.  The minor will be discipline specific to architecture and seeks to integrate humanities approach into the professional training of architects and builders.  Unlike many historical arguments, this minor goes beyond documenting educational inequities and offers an alternative curriculum that will advance diverse issues and inclusiveness in architecture and humanities education.   The product of the worksop will be the development of three new architecture course syllabi for classes beginning fall 2018.  This minor will serve as a model for other HBCUs with Schools of Architecture and will unveil how to integrate the humanities into other professional disciplines as well as stimulate the revision of existing humanities courses to bridge humanities studies with professional schools.",Undergraduate,Dr. Carla J. Bell (PI) and Dr. Lisa Bratton (Co PI),https://www.tuskegee.edu/Content/Uploads/Tuskegee/files/TSACS/Architecture/AfAmMinorApp-DanielsUpdate-Final-10.12.20.pdf,AFRICAN AMERICAN HISTORY IN ARCHITECTURE MINOR CURRICULUM SHEET,,,Lifting the Veil: Seeing the Built Environment through the Lens of the Humanities,2018
14571,HAA-261214-18,"In ""Art Workshops for Children,"" Herve Tullet maintains that ""[c]hildren are masters of creation—they are very intuitive and it is this instinct and their unedited ability to create art that [is inspiring] . . . collective energy and a great group dynamic is a result in itself.  [Teaching art classes] with multiple participants creates an energy that empowers each artist to do new and unexpected things.  When we improvise as a group, we work from a place of freedom, where all mistakes are permissible and there's no such thing"" as wrong.  Barbara Rucci makes the case that learning about art develops children's intellectual capacity in all realms: ""the value of exposing your children to a world of art runs deep . . . you are helping them strengthen the connection between hemispheres of the brain.""  In this class we will read texts on art history and create lesson plans to prepare you to teach children about art, focusing particularly on Indigenous culture.  We will be making art in class together to exercise our own creativity and experience the energy and freedom of art, while learning about Indigenous history and culture.  You will leave this class with a large number of lesson plans, experience in making and teaching art, a strong grasp of art history globally, and increased knowledge in teaching Indigenous art history.",Undergraduate,Janet Berry Hess,,,,,Art and Art History for Children: Indigenous Art,2019
14579,MN-234066-16,"Five lesson plans for using Walden, a game in classrooms. Can be scaled from K-12 to university level courses.  Lesson 1: Playing a Serious Game (Media Literacy) Lesson 2: Henry David Thoreau: A Life in Context  (United States History, Environmental Science) Lesson 3: The Hudson River Painters (Visual Arts, Art History) Lesson 4: Modern Writing about Nature (English Language Arts) Lesson 5: A Wild Lens: Learning to Record Nature (Science, Language Arts, Art, Math)",K - 12,Journeys in Film,https://www.waldengame.com/educators,"Educators page on Walden, a game website.",https://journeysinfilm.org/download/walden-a-game/,Download page on Journeys in Film website.,"Walden, A Game – Curriculum Guide",2018
14662,EH-256812-17,"This course will help you think about three distinct traditions of American Indian writing—those of the Haudenosaunee, Kiowa, and the Columbia Plateau peoples—not as representative of ""Native American Literature,"" but as discrete entities from among the more than six hundred nations indigenous to the land mass we presently call North America. Though such work may unsettle your hopes to draw conclusions about ""Native American"" thinking and self-expression, I hope it will put you in a stronger position to learn how to learn about an indigenous national literary history.",Undergraduate,Christopher Leise,,,,,Whitman College Course: English 246A: Native American Literatures,2018
14668,AB-253419-17,Please see Appendix A.,Undergraduate,"Anthony Dixon, Ph.D.,, Jeanette Ford, Ph.D., A. Preston, Ph.D., E. Mowatt, Ph.D.",,,,,Please see Appendix A for course syllabus as well as faculty reports for courses in the Public History program  involved in this grant.,2018
14798,ES-256868-17,"These poems are by classroom teachers in the 2018 National Endowment for the Humanities (NEH) Teacher Institute, ""The Civil Rights Movement: Grassroots Perspectives from 1940-1980."" The institute was hosted by the Duke University Franklin Humanities Institute, in collaboration with the SNCC Legacy Project and Teaching for Change. The people honored by the poetry are veterans of the Civil Rights Movement. The authors learned about their work from SNCC Digital (www.snccdigital.org), the CRMvet.org website, and additional resources shared during the institute.",General Public,Teachers in the NEH 2018 summer institute,https://www.teachingforchange.org/wp-content/uploads/2019/04/Poetry-Collection-August-2018 NEH Institute.pdf,The poetry collection was posted for access by the teacher participants and others.,,,"Honoring Civil Rights Movement Veterans: ""Write That I"" Poetry",2018
14844,RA-228627-15,not available,Graduate,Gregory Jusdanis,,,,,Workshop on Cavafy,2015
