1674,HD-51222-11,"This website contains basic information about the project, including the Advisory Board, the Staff, and a list of current developments.",John N. Wall,http://www4.ncsu.edu/~jnwall/vpcp.html,,,,Virtual Paul's Cross Project -- Website,2011
1775,RQ-50325-08,"Thirty-eight editions published by Medieval Academy Books from&#x0D; the Academy's foundation in 1925 to 2001 are published here&#x0D; as open-access, searchable bookmarked PDF files that can be downloaded. These thirty-eight works are in Arabic, Dutch, English, French, German, Hebrew, Italian, and Welsh. Works includ poetry and music in addition to prose works. Corrections from reviewers are still being added to the files, with final changes scheduled to be completed by June 30, 2012. Editions of literary, philosophical, scientific, commercial, documentary, historical, political, and religious texts are available here to both medievalists and scholars in other fields.",Medieval Academy,http://www.medievalacademy.org/BooksOnline.html,Project URL,,,Medieval Academy Books Online,2011
1931,PJ-50070-10,"The VTDNP website was launched in September 2011 to provide an overview of the project in the context of the National Digital Newspaper Program.  Its development is ongoing. In the process of launching the VTDNP web site, we took down the long-standing web pages of the USNP-Vermont Newspaper Project (VTNP), folding some of the more popular pages about ""Newspaper History in Vermont"" and ""Project History"" into the new design.","Tom McMurdo, website design, K. Heather Kennedy, banner and logo designs, content contributors: B. MacLennan, T. McMurdo, N. Blake, D. McShane",http://library.uvm.edu/vtnp/,,,,Vermont Digital Newspaper Project,2011
1933,PJ-50070-10,A general audience tutorial for searching Vermont's historical newspapers on Chronicling America.,Tom McMurdo,http://library.uvm.edu/vtnp/SFDC tom slides.pdf,,,,Finding Great Stuff in Chronicling America and the Vermont Digital Newspaper Project,2012
2061,AP-50076-11,"This website is intended to help high school teachers enhance the teaching of visual literacy so teachers and students become more adept at analyzing how images make meaning emphasize primary and secondary documents as tools for understanding the context of art provide context for Picturing America images.  Using these tools, teachers can help students see how connections among art works, primary &amp; secondary documents, and images reveal themes and movements in American art, history, and life.","Patty Dillon, Geoffrey Weiss, Karen Burgard, P. Joseph Mullins, T. Scott McMillin",http://www.apcal.net/documents/about.php,,,,Artists Picture Changing American Landscapes,2011
2064,AP-50017-10,"This resource guide offers book, curriculum, film, and website resources for teaching with and about materials from the Picturing America portfolio from the National Endowment for the Humanities.","Susan Zeiger, Jennifer Hanson",http://resources.primarysource.org/picturingamerica,,,,"Democratic Vistas: Civic Life, History, and American Art",2011
2073,HD-51128-10,"This is a browsing interface prototype that allows users to view and browse information regarding relative importance of historical personalities, their representation in historical and current editions of Britannica and Wikipedia, as well as their circle of influence and acquaintances.&#x0D; ","A. Gabrovski, M. Gronas, A. Rumshisky",http://www.newmediacenter.ru/knowevo/gravebook/,"This is a browsing interface prototype that allows users to view and browse information regarding relative importance of historical personalities, their representation in historical and current editions of Britannica and Wikipedia, as well as their circle of influence and acquaintances.&#x0D; &#x0D; Note that this website is currently in transition to another web server.  Some of the functionality may not be available.",,,Gravebook,2012
2091,LT-50065-09,"Exhibit web site includes Lecture Series, Community Activities, Websites, Calendar and Roster (list of contributors) web pages, as well as a link to an external LibGuide with a bibliography of Negro League-related books and other materials owned by Milner Library.","Chad Kahl, Rong Li",http://library.illinoisstate.edu/pride-passion/,,,,Pride &amp; Passion: The African American Baseball Experience,2012
2092,LT-50065-09,"Bibliography of books for adult readers and young readers, films and videos owned by Milner LIbrary related to the Pride and Passion Exhibit.",Sharon Naylor,http://ilstu.libguides.com/pride,,http://library.illinoisstate.edu/pride-passion/,,Pride and Passion: Books and Videos at Milner Library,2012
3757,HD-51709-13,A project funded by the National Endowment for the Humanities to advance the tools that make visual objects accessible to humanities scholars,Todd R. Hanneken,http://palimpsest.stmarytx.edu/integrating/,,,,Integrating Spectral and Reflectance Transformation Imaging Technologies for the Digitization of Manuscripts and Other Cultural Artifacts,2014
2170,PW-50494-09,"A complete, browsable, searchable archive of the Southern Courier newspaper, originally published from 1965-1968.  High-quality PDF reproductions of the original newspaper, downloadable by single weekly issue, in low-, standard-, and high-resolution formats.  Features a very basic, no-frills user interface, much like having access to a searchable, online set of microfilm reels.",The Southern Courier Association,http://www.southerncourier.org/archives.html,"First page of the chronological listing of Southern Courier newspaper issues, with very brief descriptions and download links for each issue.  The .html archive consists of four pages, one for each year between 1965 and 1968.  The ""search"" dialog provide basic search functionality for the entire archive.",,,The Southern Courier: initial online archive,2010
2212,PW-50943-11,"Camp and Plant was published weekly, from 1901-1904, by the CF&amp;I Sociological Department. It's purpose was  to inform employees about the various activities and happenings at the company's steel mill, coal mines, iron mines and quarries. It contains reports contributed by correspondents from the mining towns and the steel mill in Pueblo.  It also contains numerous photographs, maps, and advertisements.  Indicative of the multinational composition of the company workforce, some articles in Camp and Plant were written in German, Spanish, Italian and Slovenian.",Colorado Fuel and Iron Company,http://http://steelworks.us/index.php?option=com content&amp;view=article&amp;id=112&amp;Itemid=123,Camp and Plant introductory page on the Bessemer Historical Society / CF&amp;I Archives web site..,,,Camp and Plant,2012
2292,HD-51068-10,"This website embeds a web-playable version of the Virtual Joust into an online experience that offers multiple points of approach to the Higgins Armory collection, consisting of a variety of online interactives developed by students at Worcester Polytechnic institute.",Higgins Armory Museum,http://users.wpi.edu/~virtualarmory/,The mainpage of the Virtual Armory site.,http://users.wpi.edu/~virtualarmory/virtualjoust.html,The Virtual Joust itself.,The Virtual Armory/Virtual Joust Online,2012
2369,ED-22166-01,"The website for the Digital Humanities Curriculum Seminar, held at the University of Virginia during academic year 2001 - 2002. The Digital Humanities Computing Seminar (DHCS) brought together twenty-five members of the University community with the stated goal of generating a syllabus for a  graduate course in knowledge representation for humanists.  The working group included faculty, graduate students, and staff from the College of Arts and Sciences, the School of Engineering and Applied Sciences, the Libraries, and other units of the University.  Additional expertise was provided by six outside visitors who shared their experiences applying and teaching the principles outlined in our plans for the knowledge representation course.","Johanna Drucker, John Unsworth",http://www.iath.virginia.edu/hcs/dhcs/,Website for Digital Humanities Curriculum Seminar,,,Website for Digital Humanities Curriculum Seminar,2002
2400,ME-50031-13,This website serves as a central dissemination point for grant logistical information as well as content information.,Molly Uline-Olmstead,http://www.bccc-nam.org/,Homepage for the website.,,,Native Americans in the Midwest,2013
2425,AC-50107-11,"This website for the Hartford Heritage Project is an introduction to the project and a place to announce courses and learning communities, provide resources for faculty and students, showcase student and faculty work, and so forth. The site is being launched in the spring of 2013 and will be updated regularly as the program grows.","Seth Freeman, Web Design, Jeffrey Partridge, Director, John Christie, Web Content Team, Kevin Lamkins, Web Content Team",http://capitalcc.edu/hhp,,,,Hartford Heritage Website,2013
2426,CZ-50322-13,Article announcing offer of NEH Challenge Grant to endow Hartford Heritage Program from Capital Community College Advancement Office.,John McNamara,http://capcommcollege.org/2012/11/02/cccs-heritage-program-eligible-for-300k-neh-challenge-grant-one-of-six-in-nation-selected-this-year/,,,,"Capital's Heritage Program Eligible for $300,000 NEH Challenge Grant",2012
2427,CZ-50322-13,"The Hartford Heritage Website introduces the project and provides information about learning communities and courses, resources for faculty and students, showcases student and faculty work, and more. The website was launched in spring 2013 and will be updated regularly.","Seth Freeman, Web Design, Jeffrey Partridge, Director, John Christie, Web Content Team, Kevin Lamkins, Web Content Team",http://capitalcc.edu/hhp,,,,Hartford Heritage Website,2013
2453,HT-50046-11,This web page contains workshop materials related to game and mobile application development.,"Jeremiah Shepherd, Jijun Tang and Jarrell Wagoner",http://www.ustream.tv/channel/dhhcp-workshop-at-usc,,,,Live streaming of workshop #2,2012
2473,RZ-50087-03,"H-Nationalism is a forum for conversation across academic and national frontiers open to all those with an interest in nationalism wherever and whenever it exists. H-Nationalism will encompass matters involving theory, methodology, history, and case studies of nationalism, nation formation, national identity, and related topics.&#x0D; ",H-Net Editors at https://www.h-net.org/people/editors.php?list id=391,http://www.h-net.org/~national/,Hosted by H-Net,N/A,,H-Nationalism,1995
2474,HD-51475-11,"Visualization uses computers to find patterns and make connections that normally cannot be seen. This project will develop the software tools, skills, and knowledge base to allow humanities researchers to use visualization - specifically on high-resolution displays powered by supercomputers – to perform novel research.",Rob Turknett,http://www.tacc.utexas.edu/tacc-projects/a-thousand-words,A web page describing the A Thousand Words: Advanced Visualization for the Humanities project.,,,A Thousand Words project web page,2012
2480,RZ-50087-03,ARENA is a new international organization of scholars engaged in exchange and collaboration across national and academic boundaries that grew out of a series of international conferences on nationalism in the Americas and the Atlantic world.,Don Doyle,http://artsandsciences.sc.edu/arena/,,,,Association for Research on Ethnicity and Nationalism in the Americas (ARENA),2003
9931,HK-230916-15,Resource for teachers on how to use digital stories from the collection in the classroom. Stories are curated by commonly-requested themes.,Elizabeth Venditto,http://immigrants.mndigital.org/exhibits/show/immigrantstories-exhibit/classroom,,,,“Stories for the Classroom”,2015
9932,LD-234222-16,"Video recording of the Global Minnesota event: ""Minnesota's Immigrant Roots: Connecting Immigrant Histories to Contemporary Communities,"" April, 2016",Immigration History Research Center,https://www.youtube.com/watch?v=adzE-dCx-SQ&amp;list=PLQ9-Tzr7Neq1dxaeZkiXs-iTmDw3-c Dc&amp;index=2,,,,“Minnesota’s Immigrant Roots: Connecting Immigrant Histories to Contemporary Communities”,2016
9933,LD-234222-16,"Video recording of Global Minnesota's event ""Seeking Refuge: Minnesota and Refugee Experience,"" April 2016",Immigration History Research Center,https://www.youtube.com/watch?v=bdUxmEHGHzU&amp;list=PLQ9-Tzr7Neq1dxaeZkiXs-iTmDw3-c Dc&amp;index=1,,,,“Seeking Refuge: Minnesota and Refugee Experience”,2016
2496,RZ-50924-08,"Grotta Scaloria, or Scaloria Cave, was discovered in 1931. A rock fall had closed the entrance to the cave for thousands of years. Excavations for an aqueduct in 1931revealed a fissure in the ground which was actually a break in the ceiling of the cave. Exploration of the cave revealed burials, Early Neolithic pottery, flint tools, polished stone tools, and many bones. A short study was conducted in 1936, but World War II intervened, and stopped exploration of the cave by all except a few tombaroli, or tomb robbers. Scaloria Cave was rediscovered by several young speleologists in 1967. Beginning that year, faculty and students from the University of Genoa, led by Professor Santo Tinè, along with the speleologists and members of the Apulian Antiquities Department, undertook several limited explorations and reported their findings at national and international conferences. This inspired the late Marija Gimbutas, Professor of European Archaeology at UCLA, to join her Italian colleague Professor Tinè in the project ""The Neolithic of South-East Italy,"" jointly sponsored by UCLA and the University of Genoa. They conducted two excavation seasons in 1978 and 1979, along with a 1980 study season that took place in the National Archaeological Museum in nearby Manfredonia, on the Adriatic, where many of the materials from Tinè's earlier explorations of the Cave and those from the joint excavations are stored. Scaloria was ""lost"" again as the scholars then moved in different directions. Professor Gimbutas died in 1994 but during her last weeks asked, or rather insisted, that Dr. Ernestine Elster, also of UCLA, promise to see that the Scaloria Cave material was published. With the help of Professor John Robb of Cambridge University, Professor Tinè, and many other participants from the United States and Europe, Dr. Elster has worked to publish the materials, and have this website created",Ernestine Elster,,Grotta Scaloria website,http://www.sscnet.ucla.edu/ioa/scaloria/Project Overview.html,,Grotta Scaloria: the Emergence of Ritual in Neolithic Italy,2010
2497,RQ-50452-10,"The papers of Eliza Lucas Pinckney (1722–1793) and her daughter Harriott Pinckney Horry (1748–1830) document the lives of two observant and articulate founding-era women who were members of one of South Carolina's leading families. Their letters, diaries, and other documents span nearly a century (1739–1830) and provide a window on politics, social events, and people of the late colonial and early national periods. They richly detail the daily life of maintaining family ties and managing households and plantations. Pinckney's correspondence illustrates the importance of women's social connections and transatlantic friendships. Horry's correspondence documents the strength of personal ties that linked the elite families of the North and the South to each other even as connections were threatened by disputes over slavery, commercial differences, and political and constitutional conflict.","Harriott Pinckney Horry, Eliza Lucas Pinckney",http://rotunda.upress.virginia.edu/PinckneyHorry/,,,,The Papers of Eliza Lucas Pinckney and Harriott Pinckney Horry Digital Edition,2012
2528,RZ-51221-10,"The focus of this URL is the statue of Caligual now at the Virginia Museum of Fine Arts in Richmond.&#x0D; The website overall is devoted to studying ways in which 3D digital technologies can be applied to the capture, representation and interpretation of sculpture from all periods and cultures. Up to now, 3D technologies have been used in fruitful ways to represent geometrically simple artifacts such as pottery or larger-scale structures such as buildings and entire cities. With some notable exceptions, sculpture has been neglected by digital humanists. The Digital Sculpture Project will fill this gap by focusing on the following issues:&#x0D; •3D data capture and documentation&#x0D; •Digital restoration&#x0D; •Digital tools for the processing and analysis of digitized sculpture, including colorization&#x0D; •Analysis of earlier forms of sculptural reproduction, particularly the cast.&#x0D;  &#x0D; &#x0D; &#x0D; &#x0D; ",Bernard Frischer,http://www.digitalsculpture.org/caligula/index.html,Project website,,,The Digital Sculpture Project: Caligula,2013
2535,TW-50185-12,A documentary film illustrating the history of Pakistan through the lives and careers and beautiful songs of Pakistani women singers from 1947 to the present.,Fawzia Afzal-Khan,www.facebook.com/MelodyQueentoMuslimMadonna/info,,,,Facebook Page: The Nightingales,2012
2565,RA-50089-10,-,Billy Gordon Smith,http://philadelphiaencyclopedia.org/archive/philadelphia-and-its-people-in-maps-the-1790s/,,,,Philadelphia and Its Peoples in Maps: 1790s,2012
2578,TR-50409-13,"The impulse to tell stories about courtship, love, and intimacy is universal and timeless. Romance fiction, which holds the largest share of the consumer book market, taps into archetypal stories in ways that are culturally and historically revealing. The Popular Romance Project Website — combining video segments and scholarly essays with games and primary sources — will shape and facilitate a substantive discussion about the writing, production, and consumption of popular romance. It will engage a mass audience in thoughtful and provocative exploration of the roles romance narratives play in popular culture and individual lives. The website serves as the core component of the larger Popular Romance Project that includes a feature-length documentary film, an academic symposium (Library of Congress), and a national library program (American Library Association).",Kelly Schrum (Roy Rosenzweig Center for History and New Media),http://popularromanceproject.org/,,,,Popular Romance Project,2013
2614,GI-50074-09,"For continued self-guided learning, HHV developed 10 extensive web programs relating to the reinterpretation. The web programs feature historic and contemporary images, video, primary documents, and audio clips. They present a more in-depth exploration of the new interpretation and draw on the extensive archival collection related to the site.","Kathleen Eagen Johnson, Margaret L. Vetare","http://american-arcadia.hudsonvalley.org/ ",,,,HHV - Montgomery Place American Arcadia - Web Programs,2012
2626,GI-50074-09,"Continuing its organizational strategy of using digital technology to attract and engage visitors, Historic Hudson Valley created a mobile app entitled ""Montgomery Place: An American Arcadia."" Designed for use by on-site visitors as well as off-site learners, this free mobile app serves as a contemporary alternative to traditional printed guidebooks and audio tours. It allows self-guided visitors to see additional images and historic footage related to 18 points of interest on the landscape of the estate. The app serves to enrich the self-guided experience and draw people to parts of the estate that they otherwise might have missed. It also enables visitors to view a virtual tour of the mansion when the mansion is closed. The app supports the overall interpretive themes, provides a quick reference of ""who's who at Montgomery Place,"" gives three self-guided tour routes of varying lengths, captures seasonality at the site, and offers historic footage.","Karen M. Sharman, Jessa J. Krick, Ross W. Higgins, Jill Mosebach, Karen Walton Morse",http://montgomeryplace.toursphere.com/en/,,,,HHV - Montgomery Place American Arcadia - Mobile App,2013
17235,PW-259161-18,"Products for the Portal to the Past project include a web-based Map Portal containing nearly 1,500 digitized maps and their metadata. This Map Portal will be made available online to the public the week of July 6th, 2020. The portal code is available for free on GitHub.",Maggie Schreiner,mapcollections.brooklynhistory.org,,,,Portal to the Past,2020
2645,RZ-51171-10,"This monograph reports on archaeological and art historical field work carried out from 28 May through 5 July, 2012 by a joint American-Mongolian team at the Biluut Petroglyph Complex located approximately12km west of Sirgal on the northeastern shore of Khoton Nuur, in Bayan Ulgii aimag's Tsengel soum. The year's research comprises the second and final field season of a three-year project supported by the National Endowment for the Humanities, with assistance from the Smithsonian Institution, East Tennessee State University, and the Mongolian National Museum. The 2012 project was joined for three weeks by an international field team led by Dr. Jean-Luc Houle of Western Kentucky University.","Jamsranjav Bayarsaikhan, Ming Archbold, Laura Sharp, William Fitzhugh, Richard Kortum",http://www.mnh.si.edu/arctic/html/pdf/MongoliaFieldReport2012 FINAL%20May%2020.pdf,The URL is on the Smithsonian Institution's website.,,,Rock Art and Archeology: Investigating Ritual Landscape in the Mongolian Altai Field Report 2012,2012
2755,FT-60406-13,"The Digital Index of Middle English Verse (http://www.dimev.net) includes all the records of Middle English verse collected in the 1943 Index of Middle English Verse [hereafter ""IMEV""] and its 1965 Supplement, while adding the first two and last two lines for each witness to every record.  The original print edition only included a first line from a random witness.  Linne R. Mooney and Elizabeth Solopova collected most of the data for the Oxford and Cambridge libraries, as well as numerous smaller private and public collections (with support from NEH in 1995-97 ). Mosser was invited to collaborate in 2008 and marked up the data in XML encoding and, with Prof. Dave Radcliffe's assistance, created a robust online edition with over 7,000 records and 19,000 witnesses. The NEH Summer Stipend allowed Mosser to collect transcription data from fourteen London-area archives.","Solopova, Elizabeth, Mosser, Daniel W., Mooney, Linne R.",http://www.dimev.net,The DIMEV home page. Prototype available since 2009; project launched in July 2013.,,,The Digital Index of Middle English Verse,2013
2808,AB-50061-09,"Funded by the Ford Foundation, the first stage of this project included twenty-seven staff members and grant consultants who scanned and uploaded more than 130 of Margaret Walker's personal journals, dating from the 1930s to the 1990s and totaling more than 10,000 handwritten pages. Those journals constitute just 10 percent of the Margaret Walker Papers–one of the single largest manuscript collections of a modern, black female writer anywhere in the world. Thanks to a federal grant from NEH, the second stage will allow the Margaret Walker Center to digitize another forty percent of Margaret Walker's collection, making half of her papers available online to the public. For researchers and others who wish to access this material, the website is ready for immediate use.",Robert Luckett,http://margaretwalker.jsums.edu/,Margaret Walker Personal Papers&#x0D; Digital Archives Project,http://www.jsums.edu/margaretwalkercenter/collections/digital-archives-project/,Margaret Walker Personal Papers&#x0D; Digital Archives Project&#x0D; Resources,Margaret Walker Center Digital Archives Project,2010
2821,GI-50192-10,"Justice Talking is a national reading and discussion program for service volunteers featuring discussions that use short philosophical and literary texts, images, videos and news articles on the nature of justice, service, and related themes. In partnership with the Ohio Humanities Council, the Illinois Humanities Council, and the Project on Civic Reflection, ServeOhio hosts AmeriCorps program staff and members for Justice Talking facilitation training and presents curriculum.OHC Logo&#x0D; &#x0D; Workshop participants become more familiar with the art of humanities-based discussion and have a better understanding of the importance of civic reflection. Participants leave the workshop prepared to lead similar discussions and to advocate for reflection that complements individual service efforts.&#x0D; &#x0D; The Project on Civic Reflection (PCR) leads discussions, blending brief presentations, group discussion and hands-on facilitation. Participants take turns leading discussions and receiving feedback, learn different types of questions to pose and receive guidance on handling the responsibilities and challenges of facilitation.&#x0D; ",Serve Ohio,http://www.serveohio.org/wp-content/uploads/2011/10/Justice Talking Curriculum Final-092112.pdf,,http://www.serveohio.org/professional-development/justice-talking/,,Justice Talking,2013
2824,GI-50192-10,"Discussion Plans&#x0D; View over 100 discussion plans that people have used to get communities and organizations talking across the country. We hope the plans will help you think about possible themes, questions, and how you will connect people's personal experiences to the resource(s) you have selected. And remember -- these plans are meant to be guides, not prescriptions. The more you add questions in your own words, the better your discussion will be.",Center for Civic Reflection,http://civicreflection.org/resources/library/discussion-plans/,,,,Discussion Plans,2011
2825,GI-50192-10,"Facilitator summaries are snapshots of discussions led by other facilitators, and they can be a great tool for planning your own conversation. What resources are other people using? What themes did they explore and with whom? How did they start the discussion? What would they do differently? You can find all the answers here.",Center for Civic Reflection,http://civicreflection.org/resources/library/facilitator-summaries/,,,,Facilitator Summaries,2011
2832,RZ-51468-12,Conference program and other information related to the project.,Gyula Klima,http://johnburidanqda.weebly.com/index.html,Conference web site,,,Conference web site,2012
2837,PW-51041-12,"This website contains the overview of the project, project team members, the original proposal, meeting minutes and list of presentations about project.",Trish Rose-Sandler,http://biodivlib.wikispaces.com/Art+of+Life,,,,Public website for Art of Life project,2012
2863,AQ-50803-13,"A website devoted to an interdisciplinary course which explores the question ""What is the Meaning of Life?"" &#x0D; The course is funded by the National Endowment for the Humanities Enduring Questions Program.",Evgenia Cherkasova,http://meaningoflife.cherkasova.org/,"This website contains resources for the course which explores various perspectives on life-meaning in philosophical and religious texts, in art, fiction, and autobiography, and in the scholarly work of philosophers and psychologists.&#x0D; &#x0D; The course (and website) is divided into three units:&#x0D; &#x0D; A Life Worth Living: Humanity’s Ideals focuses on the ancient and modern visions of harmonious existence and human flourishing;&#x0D; &#x0D; Threats to Meaning: Humanity’s Discontents discusses the disillusionments leading to the loss of meaning and purpose;&#x0D; &#x0D; Recovery of Meaning: Crises and Hopes explores the possibilities of self-discovery and growth as a result of a major crisis.&#x0D; &#x0D; ",http://meaningoflife.cherkasova.org/blog/,"This blog introduces the key texts and ideas of the course, discusses individual thinkers and intellectual movements and recommends readings and multimedia sources. ","""Philosophy of Life"" Website",2013
2945,PJ-50061-10,"The blog provides project updates, items of interest, extracts and fragments that we discover in the newspapers as we digitize them; a miscellany of all things newspaper-related.",TNDP staff,http://www.lib.utk.edu/tndp/news/,,,,TNDP Blog,2011
2952,PJ-50061-10,"Curiosities from the Tennessee Newspaper Digitization Project, a partnership between the University of Tennessee and TN State Library &amp; Archives. Part of the National Digital Newspaper Program.&#x0D; This Pinterest page gathers together illustrations from TNDP newspapers and groups them in categories such as Agriculture and Industry, Clothing, Transportation. Each illustration links to the digitized newspaper page in Chronicling America.",Louisa Trott,https://www.pinterest.com/historictnnews/,,,,Pinterest - Historical Tennessee Newspapers,2013
2971,EH-50325-12,"A promotional website intended to recruit and serve as an informational resource to prospective, as well as selected, NEH Summer Scholars.  &#x0D; &#x0D; The site provides details surrounding the program, including the Dear Colleague Letter, Program Staff and Visiting Faculty bios, reading list, tentative schedule, housing information, and application information.",Georgia Historical Society,"http://ghssummerinstitute.wordpress.com/   ",,,,African-American History and Culture in the Georgia Lowcountry Promotional Website,2012
2984,EH-50325-12,"The comprehensive project website featuring an online exhibit, K-12 educator resources, podcasts of lectures, a site gallery, course readings and more.",Georgia Historical Society,http://neh.ghslearn.com/,,,,African-American History &amp; Culture in the Georgia Lowcountry Final Project Site,2013
3014,PW-51045-12,"This web resource provides descriptive information regarding the Harald Szeemann Archive and Library, held by the Getty Research Institute, which spans the period 1836-2010—with the bulk of materials from the period 1957-2005. This webpage is located within the Getty Research Institute's website.  It incorporates links to: Szeemann archive materials such as digitized images, series I project files (including exhibition files), and series IV photographs; books and journals on the life and work of Szeemann that are currently available in the Getty Research Library; a Getty webpage about the NEH funded ""Processing and Creating Access to the Szeemann Archive""; and, links to other Harald Szeemann information that provides additional insider perspective.",Getty Research Institute,http://www.getty.edu/research/institute/development partnerships/2012 neh szeemann.html,"This URL links the viewer to a descriptive webpage about the Harald Szeemann Archive and Library, held by the Getty Research Library. The webpage also provides access links to archival materials and more. This webpage was created as part of the Getty Research Institute website.",,,Harald Szeemann Archive and Library,2012
3021,HG-50021-10,"This web resource provides descriptive information about the project ""German Sales, 1930-1945: Art Works, Art Markets, and Cultural Policy,"" a digital humanities partnership between the Getty Research Institute (GRI), the Heidelberg University Library, and the Kunstbibliothek Berlin, which was jointly funded (January 1, 2011– June 30, 2013) by the National Endowment for the Humanities (NEH), and the German-based Deutsche Forschungsgemeinschaft (DFG). This webpage was created as part of the GRI website. It provides general project information, and importantly an access link to the ""German Sales 1930-1945"" database created as a result of NEH-DFG funding, and links to other project-related and broader GRI program information.","Getty Research Institute, Dr. Christian Huemer",http://www.getty.edu/research/institute/development partnerships/2011 dfg neh.html,"This URL links the viewer to a descriptive webpage about the project “German Sales, 1930-1945: Art Works, Art Markets, and Cultural Policy,” and provides an access link to the German Sales database created as a result of NEH-DFG funding.",,,"Database Access - “German Sales, 1930-1945: Art Works, Art Markets, and Cultural Policy” ",2012
3069,RQ-50534-11,"This is an online edition of the brownings' Correspondence, in print through Wedgestone Press. The site includes the actual correspondence, both to and from Robert Browning and Elizabeth Barrett Browning; supporting docuemnts that were consulted in annotating the correspondence; reviews of the work of the Brownings, published from 1826 through 1890; biographical sketches of correspondents and persons named in the letters;portraits; and a chronology.",Philip Kelley,http://www.browningscorrespondence.com/,Home page of the Brownings' Correspondence.,,,The Brownings' Correspondence,2014
3078,RZ-51485-12,"The website is a blog with information about the work of the project, which is conducting oral interviews of those involved in North Carolina media, principally radio, during the time of the Civil Rights Movement",Seth Kotch,http://mediaandthemovement.unc.edu/about/,Project website,,,"Media and the Movement: Journalism, Civil Rights, and Black Power in the American South",2014
3132,GE-50664-12,"This new resource, titled ""Family Ties on the Undergound Railroad,"" weaves together the manuscript journal and published book of William Still, who was the chairman of Philadelphia's Vigilance Committee in the mid-nineteenth century.&#x0D; &#x0D; Check out what we've been working on:&#x0D; &#x0D; still.hsp.org/still  (log-in information below)&#x0D; &#x0D; username: hspguest&#x0D; password: preview",Historical Society of Pennsylvania,http://still.hsp.org/still,,,,Family Ties on the Underground Railroad,2014
3183,HD-51427-11,"Libretto is an Android app that patrons can use to read and study media-enhanced editions of texts and musical scores that exist in multiple versions using the newly-released ePub 3.0 ebook format and the Android and iOS mobile operating systems. The first release of the app (now available for free download on the Google Play store and from GitHub) includes a variorum (multiple version) edition of the libretto and score of the once enormously popular but now largely forgotten 1866 melodrama, The Black Crook. Using the software developed for this project, readers are able to read the libretto and sheet music in multiple versions and hear the associated music. We believe Libretto is the first open source software capable of presenting variorum and multimodal ebooks on an Android platform.",Doug Reside,https://play.google.com/store/apps/details?id=org.nypl.libretto,URL for Libretto app,https://github.com/dougreside/Libretto,URL for Libretto code,"Libretto, a multimodal open-source variorum eBook reader -- App ",2014
17496,MN-263821-19,Individual tours developed by partners during the grant,Discover Indiana Partners,https://publichistory.iupui.edu/,,,,Discover Indiana Tours,2020
17513,GI-261156-18,https://crystalbridges.org/exhibitions/art-for-new-understanding/ https://nasher.duke.edu/exhibitions/art-for-a-new-understanding-native-voices-1950-to-now/ https://iaia.edu/event/art-for-a-new-understanding-native-perspectives-1950-to-now/,Crystal Bridges Museum of American Art,,,,,Exhibition Websites,2020
17542,FT-270794-20,News report for Samford University detailing funded project.,Sean Flynt,https://www.samford.edu/arts-and-sciences/news/2020/Samford-Historian-Earns-Prestigious-NEH-Grant,News report for Samford University website.,,,Samford Historian Earns Prestigious NEH Grant,2020
17553,RA-247969-16,Edited poem and headnote.,Liza Blake,http://pulterproject.northwestern.edu/poems/ae/the-invitation-into-the-country/#0,,,,"""The Invitation Into the Country, The Invitation into the Country, to my D. D. M. P. P. P., 1647, when his Sacred Majesty was at Unhappy Home""",2020
17554,RA-247969-16,Edited poem and headnote.,Liza Blake,http://pulterproject.northwestern.edu/poems/ae/the-perfection-of-patience-and-knowledge/,,,,"""The Perfection of Patience and Knowledge""",2020
3186,RQ-50471-10,"A number of institutions that have significant New England Indian collections (Yale University, the Connecticut State Library, the Connecticut Historical Society, the Massachusetts Archives, and the National Archives of the United Kingdom) have organized into a cooperative endeavor called The Yale Indian Papers Project to address these problems by publishing an electronic database known as The New England Indian Papers Series.  The Series represents a scholarly critical edition of New England Native American primary source materials gathered presently from the partner institutions into one robust virtual collection, where the items are digitized, transcribed, annotated, and edited to the highest academic standards and then made freely available over the Internet, using open-source software. By providing annotated transcriptions, the Project's editors provide the Series users with useful information within a well-researched and balanced context necessary to understand the complexities of the historical record.  Thus, the Series offers students, educators, researchers, Native American tribal members, and the general public, visual and intellectual access to significant historical knowledge for the purposes of teaching, scholarly analysis, and research.  In doing so, the Series furthers the Project's mission and the missions of its cooperative partner institutions to encourage new scholarship, and promote a greater understanding and appreciation of New England's earliest culture among a broader segment of the general public.",Paul Grant-Costa,http://www.library.yale.edu/yipp/index.html,"Project website, home page",,,Yale Indian Papers Project,2007
