22939,HAA-266553-19,"Description of the Gardens of Crimea project, explaining the historical significance of orchards and the significance of the project from a DH perspective.",Kelly O'Neill,"All blog posts on the DCRES website are contained in the ""Insights"" section.",2022-08-06,https://daviscenter.fas.harvard.edu/insights/tradition-and-innovation-apple-orchard,,,,Tradition and Innovation in the Apple Orchard,Davis Center for Russian and Eurasian Studies
22940,HAA-266553-19,Introduces an interactive edition (produced by Imperiia) of an 18th century visualization of European demographics.,Kelly O'Neill,"""Insights""",2022-11-15,https://daviscenter.fas.harvard.edu/insights/territory-and-people-europe-new-old-tool,,,,Territory and People in Europe: A New (Old) Tool,Davis Center for Russian and Eurasian Studies
22941,HAA-266553-19,Introduces the Siberian Sketchbook project; the contents and structure of Remezov's atlas; the goals and methods of our work with it; and the first major lesson we have drawn from the work.,Kelly O'Neill,"""Insights""",2022-12-06,https://daviscenter.fas.harvard.edu/insights/siberia-through-17th-century-eyes,,,,Siberia through 17th-Century Eyes,Davis Center for Russian and Eurasian Studies
22945,ES-272474-20,"short article written for ""Interfaith America"" website, arguing for importance teaching and learning about lived religion in K-12 schools",Henry Goldschmidt,Interfaith America,2022-01-24,http://www.interfaithamerica.org/what-do-k-12-students-need-to-learn-about-religious-diversity/,,,,What do K-12 Students Need to Learn about Religious Diversity?,Interfaith America
22959,ES-272540-20,"The E-Portfolio projects, which will be housed in a Web platform and named Tales from the Chihuahuan Desert Borderlands: An Archive, will be single or coauthored lesson plans OR multimedia, interactive essays.  Either the plan or essay will have a summary of what each Summer Scholar learned about a concept presented and that is most applicable in his or her individual secondary classroom, grades 6–12.  All Summer Scholars were strongly encouraged to be creative, original, and responsible with their E-Portfolio Project.  The E-Portfolio was completed as part of a stipend payment from the NEH grant.  You may preview the 2017 and 2019 E-Portfolios at our website.","R. Joseph Rodriguez, curator, Ignacio Martinez, curator",E-Portfolio Projects: An Archive,2021-08-05,https://borderlandsnarratives.utep.edu/blog,"The E-Portfolio projects, which will be housed in a Web platform and named Tales from the Chihuahuan Desert Borderlands: An Archive, will be single or coauthored lesson plans OR multimedia, interactive essays.",https://borderlandsnarratives.utep.edu/institute-content/e-portfolio,"The E-Portfolio projects, which will be housed in a Web platform and named Tales from the Chihuahuan Desert Borderlands: An Archive, will be single or coauthored lesson plans OR multimedia, interactive essays.",E-Portfolio Project: An Archive,Tales from the Chihuahuan Desert Borderlands: An Archive
22977,TR-280393-21,"A history of the hyphen, from its Latin origins to its many uses today. This episode is told with the help of Iranian-born hyphenated American, Pardis Mahdavi.",Subtitle,,2021-12-15,https://subtitlepod.com/once-upon-a-hyphen/,,,,Once upon a hyphen,
22978,TR-280393-21,Is it easier to sing than speak in another language? Taiwanese-American artist Wen-hao Tien puts that idea to the test by inviting people from around the world to teach her a song in their mother tongue.,Subtitle,,2022-01-05,https://subtitlepod.com/teach-me-your-song/,,,,Teach me your song,
22979,TR-280393-21,"When Julie Sedivy was four, her Czech family emigrated to Canada. Sedivy became estranged from her native Czech, only to rediscover it decades later after the death of her father, and after she became a linguistics professor.",Subtitle,,2022-01-19,https://subtitlepod.com/a-mother-tongue-reclaimed/,,,,A mother tongue reclaimed,
22980,TR-280393-21,"Why do so many of us laugh at a word like ‘poop' but not at, say, ‘treadmill'? Psycholinguist Chris Westbury set out to discover the answer. Assisted by an inventive computer, Westbury dreamed up a bunch of non-words (like ""snunkoople""), and tested them on the public.",Subtitle,,2022-02-02,https://subtitlepod.com/why-some-words-are-just-funny/,,,,Why some words are just funny,
22981,TR-280393-21,"Over its long history, self-help has acquired its own lexicon, often repurposing words. This episode delves into the past and present of the linguistic world that has brought us ‘setting boundaries,' ‘gratitude practice' and ‘manifesting.'",Subtitle,,2022-02-16,https://subtitlepod.com/manifesting-the-language-of-self-help/,,,,‘Manifesting’ the language of self-help,
22982,TR-280393-21,"Since 1929, the Linguistic Atlas Project has been documenting lexical changes in American English. This episode tells the story of the Project, from its early days of interviewing retired male farmers, through its initially clumsy attempts to engage Black Americans, to today's demographically diverse approach.",Subtitle,,2022-03-02,https://subtitlepod.com/the-speechways-of-the-folk/,,,,The Speechways of the folk,
22983,TR-280393-21,"For decades, Radio Haiti broadcast news and cultural programming in both French and Haitian Creole (Kreyòl). The Creole-language programs communicated directly with the rural poor—the ‘outside people'—popularizing issues of inequity and corruption. Helping tell this story are Michèle Montas, widow of Radio Haiti's assassinated owner Jean Dominique, and archivist Laura Wagner.",Subtitle,,2022-03-16,,,,,The language of the outside people,https://subtitlepod.com/the-language-of-the-outside-people/
22985,TR-280393-21,"The terms ‘punching up' (targeting the rich and powerful) and ‘punching down' (mocking the oppressed and vulnerable) are on the lips of many comedians. With assists from linguist and journalist Ben Zimmer and British comedian Richard Herring, this episode traces the migration of these expressions from sports to cable news to comedy.",Subtitle,,2022-03-30,,,,,When did comedians start saying ‘punching up’ and ‘punching down’?,https://subtitlepod.com/when-did-comedians-start-saying-punching-up-and-punching-down/
22986,TR-280393-21,"For hundreds of years, people living in Louisiana's bayou country have spoken French. But rising sea levels are submerging entire communities, forcing people to abandon their homes. Will the language survive in this most French of American states?",Subtitle,,2022-04-13,,,,,Will climate change wipe out French in Louisiana?,https://subtitlepod.com/will-climate-change-wipe-out-french-in-louisiana/
22987,TR-280393-21,"Co-host Kavita Pillay, who recently moved to Finland, seeks guidance from other immigrants with varying degrees of Finnish mastery. Among them, an opera singer who finds melody in verb conjugations, and an Iraqi-born linguistics major whose fluent Finnish is sometimes questioned by locals.",Subtitle,,2022-05-11,,,,,The rare joys of learning Finnish,https://subtitlepod.com/the-rare-joys-of-learning-finnish/
22988,TR-280393-21,"For centuries, Russians have called the Ukrainian language ‘Little Russian' and sought to suppress it. This episode traces how Ukrainian survived and now thrives, with University of Washington linguist Laada Bilaniuk, the American-born daughter of Ukrainian parents.",Subtitle,,2022-05-25,,,,,Ukraine’s linguistic patriotism,https://subtitlepod.com/ukraines-linguistic-patriotism/
22989,TR-280393-21,How do you keep your language alive while also protecting the health of elders? That's been the quandary facing many Native American educators during the pandemic. Leah Lemm of Minnesota's Mille Lacs Ojibwe band relates how she and others continued learning while also ensuring the well-being of teaching elders like her own father.,Subtitle,,2022-06-08,,,,,How the Ojibwe language survived the pandemic,https://subtitlepod.com/how-the-ojibwe-language-survived-the-pandemic/
22991,TR-280393-21,"Steve Jobs' last words reportedly were, ‘Oh wow. Oh wow. Oh wow.' However, the way most of us part company with language at the end of our lives is more halting and gradual. This episode includes stories from a hospice nurse, journalists covering mental health and internet culture, and language writer Michael Erard who is writing a book about last words and their relationship to first words.","6/22/22, Subtitle",,2022-06-22,,,,,"Hello, Goodbye",https://subtitlepod.com/hello-goodbye/
22993,TR-280393-21,"In New York's Central Park and elsewhere, Ellen Jovin fields questions from passers-by about commas, semicolons and weird-sounding neologisms. In this episode, Jovin describes her word-obsessed childhood, her love of hyphens, and why a Jehovah's Witness who once approached the Grammar Table, ‘was not fully there for the apostrophes.'",Subtitle,,2022-07-06,,,,,Learning to love apostrophes,https://subtitlepod.com/learning-to-love-apostrophes/
22994,TR-280393-21,"If Latin is dead, why are there meetups of people speaking it? Why is a group of scholars and lexicographers working on what has become a century-spanning Latin dictionary project? This episode seeks answers to these and other questions about Latin, very much a living language.",Subtitle,,2022-09-07,,,,,"Latin, the undead language",https://subtitlepod.com/latin-the-undead-language/
22995,TR-280393-21,"Until recently, issuing a death threat required some effort. Today, anyone with a phone can make or receive a threat. The result is a ‘golden age' for the dark realm of personal threats. Forensic linguist Tanya Karoli Christensen and forensic psychologist Lisa Warren help trace the history of death threats from eloquently penned letters to casually written social media posts.",Subtitle,,2022-09-21,,,,,A brief history of death threats,https://subtitlepod.com/a-brief-history-of-death-threats/
22997,TR-280393-21,"Are the roots of Black American English mainly African? Or English? Or are they found in Caribbean-based creole languages? Over time, each of these theories has risen briefly to prominence. Most linguists believe there is just not enough conclusive evidence for any single theory. Part One of Subtitle's series on African American English.",Subtitle,,2022-10-05,,,,,Where did African American English come from?:,https://subtitlepod.com/where-did-african-american-english-come-from/
22998,TR-280393-21,"Guest host Ciku Theuri and music writer Jordannah Elizabeth explore the intimate relationship between music and Black American speech, from Cab Calloway's Hepster Dictionary to Drake. Part Two of Subtitle's series on African American English",Subtitle,,2022-10-19,,,,,How music has shaped African American speech,https://subtitlepod.com/how-music-has-shaped-african-american-speech/
22999,TR-280393-21,"African American English increasingly influenced by Black voices beyond US shores thanks to a combination of migration and social media. This episode considers where Black American English may be heading, with  Guyana-born NYU linguistics professor Shondel Nero. This is the third and final part of Subtitle's series on African American English",Subtitle,,2022-11-02,,,,,The future sound of Black English,https://subtitlepod.com/the-future-sound-of-black-english/
23000,TR-280393-21,"Most people have never heard of Udi, one of more than 50 languages spoken in the Caucasus. But when it comes to endangered languages, it is something of a poster child. The history of the Udi people and their language includes an ancient kingdom, an exodus to escape persecution, the creation of a bespoke alphabet and a unique grammar.",Subtitle,,2022-11-16,,,,,The precious secrets of Udi,https://subtitlepod.com/the-precious-secrets-of-udi/
23001,TR-280393-21,We re-versioned this episode for national radio broadcast on The World public radio program.,Subtitle,,2021-12-23,,,,,The tiny but mighty hyphen: Does it unite or divide?,https://theworld.org/stories/2021-12-23/tiny-mighty-hyphen-does-it-unite-or-divide
23003,TR-280393-21,We re-versioned this episode for national radio broadcast on The World public radio program.,Subtitle,,2021-12-27,,,,,Learning through singing: This artist wants you to teach her a song in your native language,https://theworld.org/stories/2021-12-27/learning-through-singing-artist-wants-you-teach-her-song-your-native-language
23007,TR-280393-21,We re-versioned this episode for national radio broadcast on The World public radio program:,Subtitle,,2022-12-15,,,,,"Udi, a dying language with its own alphabet, sees a revival in this small Georgian town",https://theworld.org/stories/2022-12-15/udi-dying-language-its-own-alphabet-sees-revival-small-georgian-town
23008,TR-280393-21,We re-versioned this episode for national radio broadcast on The World public radio program.,Subtitle,,2023-01-03,,,,,‘It’s never too late’: How learning Finnish taught me to embrace vulnerability,https://theworld.org/stories/2023-01-03/it-s-never-too-late-how-learning-finnish-taught-me-embrace-vulnerability
23356,HB-281904-22,"From 1720 to 1722, the French region of Provence and surrounding areas experienced one of the last major epidemics of plague to strike Western Europe. The Plague of Provence was a major disaster that left in its wake as many as 126,000 deaths, as well as new understandings about the nature of contagion and the best ways to manage its threat. In this transnational study, Cindy Ermus focuses on the social, commercial, and diplomatic impact of the epidemic beyond French borders, examining reactions to this public health crisis from Italy to Great Britain to Spain and the overseas colonies. She reveals how a crisis in one part of the globe can transcend geographic boundaries and influence society, politics, and public health policy in regions far from the epicentre of disaster.",Cindy Ermus,,2022-12-02,https://www.cambridgeblog.org/2022/12/the-great-plague-scare-of-1720-disaster-and-society-in-the-eighteenth-century-world/,,,,The Great Plague Scare of 1720: Disaster and Diplomacy in the Eighteenth-Century AtlanticWorld,Fifteeneightyfour: Cambridge University Press Blog
23369,FZ-261345-18,Discussion of the book resulting from the grant.,Frank Holt,,2021-07-27,https://page99test.blogspot.com/2021/07/frank-l-holts-when-money-talks.html,,,,The Page 99 Test,
23370,FZ-261345-18,Interview of author.,Frank Holt,,2021-08-09,https://historicallythinking.org/episode-217-when-money-talks/,,,,Historically Speaking Episode 217: When Money talks,
23380,FEL-272668-21,"Funchal, April 1922—arriving via steamship from New York City that month, Elias Mallouk was met at the port by a heckling crowd, an ominous start to a difficult year. As Madeira's most prominent exporter of hand embroideries, Mallouk represented the industry in Funchal and abroad. He came to the island with a specific mission: to restructure the industry to favor American exporters, overwhelmingly Syrian immigrants from New York. Mallouk met with the U.S. Consul General, Eells Stillman, before proceeding to the Madeira Embroidery Club, a manufacturers' association that governed the wages for embroidery workers. Assembling that April, the body ordered an unpopular thirty percent wage reduction, drawing threats of a general strike by the Madeiran women who sewed Mallouk goods in their homes across the island.",Stacy Fahrenthold,The Lausanne Project,2022-10-14,https://thelausanneproject.com/2022/10/14/fahrenthold/,,,,Syrian merchants on Madeira Island,The Lausanne Project
23381,FEL-272668-21,"Men could read philosophy or poetry, or even demand Syrian independence from French imperialism, but just as often they came to learn about job opportunities or simply while away time in the leather armchairs, amid the dark wood paneling and thick tobacco smoke.",Stacy Fahrenthold,Syria Untold,2022-02-25,https://syriauntold.com/2022/02/25/finding-fraternity-thousands-of-miles-from-home-in-syrian-sao-paulo/,English,https://syriauntold.com/2022/03/15/%D8%A3%D9%86%D8%AF%D9%8A%D9%91%D8%A9-%D8%B3%D9%88%D8%B1%D9%8A%D9%91%D8%A9-%D9%81%D9%8A-%D8%B3%D8%A7%D9%88-%D8%A8%D8%A7%D9%88%D9%84%D9%88/,Arabic,"Finding fraternity thousands of miles from home, in Syrian São Paulo","Syria Untold (feature on ""Little Syrias"" around the world)"
23456,GG-285480-22,Blog post promoting open applications for Great Stories Club grant.,PPO Staff,,2023-01-18,https://programminglibrarian.org/articles/apply-now-great-stories-club,Blog post promoting open applications for Great Stories Club grant.,,,Call for Proposals (FYV and DTOS grants),
23488,FA-252385-17,"In the long U.S. literary history of imagining coral and labor, reefs both illuminate and dangerously elide the exploitation of laboring bodies by imagining that they had a choice and a reward. If we wish to assess the stakes of our present-day desire to imagine ourselves and society as a reef, then we should turn back to a time when coral and its nature were a more regular part of life.",Michele Navakas,,2019-04-01,http://ageofrevolutions.com/2019/04/22/coral-labor-slavery-and-silence-in-the-archives/,,,,"""Coral, Labor, Slavery, and Silence in the Archives""",
23510,GI-261155-18,A member of the Delaware Tribe of Indians discusses his personal story of connection to a piece of art made by his Lenape ancestors.,Jeremy Johnson,PMA Stories,2022-07-04,https://blog.philamuseum.org/the-hands-of-my-grandmothers/,,,,The Hands of My Grandmothers,Philadelphia Museum of Art
23524,FO-268646-20,"We are pleased to discuss with Professor Seiji Shirane the intermediary role of colonial Taiwan and overseas Taiwanese subjects in the Japanese Empire's southern advance in South China and Southeast Asia.   Professor Shirane is a historian of modern Japan at The City College of New York (CUNY). His first book is Imperial Gateway: Colonial Taiwan and Japan's Expansion in South China and Southeast Asia, 1895–1945 (Cornell University Press, 2022). His research has received support from the National Endowment for the Humanities, Fulbright, Social Science Research Council, and Japan Society for the Promotion of Science.  The interview was conducted online in English on February 2, 2023 and has been edited for clarity. The interview is published in two parts. Part 1 details Professor Shirane's academic trajectory and the historiographical interventions that his scholarship builds on and further extends. Part 2 covers Professor Shirane's thoughts on his book's potential reception in Taiwan, his pedagogical and historiographical interventions in the field of modern Japanese history, the goals of the newly founded Modern Japan History Association (MJHA), and his advice to graduate students studying Taiwan history in North America.   Interviewed and edited by Sabrina Teng-io Chung",Sabrina Teng-io Chung,,2023-02-25,http://https://www.taiwangazette.org/news/2023/2/25/mediating-japans-southern-advance-an-interview-with-seiji-shirane-part-1?fbclid=IwAR2YXhngJrqVCZmmaN0Ti9v99sXEfNflNsOE0Ay1kCvfLOtpy4TYQqjtzIc,,,,Taiwan Gazette Interview,
23538,ZPP-283625-22,"In November 2022, Programming Librarian shared an article about why programming library workers should get to know their state humanities council. With these ideas in mind, we'll talk about why libraries are such an important community resource for cultural programming in their communities, an idea that ALA recently shared at the National Humanities Conference (NHC2022).",Judith Bergeron,,2022-12-14,https://programminglibrarian.org/articles/perfect-partners-libraries-and-humanities,Perfect Partners: Libraries and the Humanities blog post on Programming Librarian,,,Perfect Partners: Libraries and the Humanities,Programming Librarian
23539,ZPP-283625-22,Combine a cultural lesson with one of these four crafty hands-on activities.,Lotte Newlin,,2022-12-19,https://programminglibrarian.org/articles/4-crafts-humanities-highlighting-culture-and-traditions-through-hands-activities,4 Crafts for Humanities blog post on Programming Librarian,,,4 Crafts for Humanities: Highlighting Culture and Traditions Through Hands-on Activities,Programming Librarian
23540,ZPP-283625-22,This list has the resources you need to help plan hybrid programs.,Alyssa Denneler,,2022-12-12,https://programminglibrarian.org/articles/hybrid-programming-resource-round,Hybrid Programming Resource Round-up blog post on Programming Librarian,,,Hybrid Programming Resource Round-up,Programming Librarian
23541,ZPP-283625-22,What do you know about your state humanities council? These 5 things will help you with programs or grants.,Hannah Arata,,2022-11-16,https://programminglibrarian.org/articles/5-things-know-about-your-state-humanities-council,5 Things to Know About Your State Humanities Council blog post on Programming Librarian,,,5 Things to Know about Your State Humanities Council,Programming Librarian
23542,ZPP-283625-22,How can you promote and evaluate your hybrid programs so they become standouts in your programming lineup?,Hanna Arata,,2022-11-16,https://programminglibrarian.org/articles/promoting-and-evaluating-creating-standout-hybrid-programs,Promoting and Evaluating blog post on Programming Librarian,,,Promoting and Evaluating: Creating Standout Hybrid Programs,Programming Librarian
23543,ZPP-283625-22,What can we learn from small and rural libraries about hybrid programming?,Meghan Gieseker,,2022-10-04,https://programminglibrarian.org/articles/hybrid-programming-look-small-and-rural-libraries,A Look at Small and Rural Libraries blog post on Programming Librarian,,,Hybrid Programming: A Look at Small and Rural Libraries,Programming Librarian
23544,ZPP-283625-22,This free guide makes it easy for teens to remix a classic piece of literature and make it their own.,Hannah Arata,,2022-12-09,https://programminglibrarian.org/articles/remixed-classics-scriptwriters-handbook,Remixed Classics blog post on Programming Librarian,,,Remixed Classics: Scriptwriter's Handbook,Programming Librarian
23545,ZPP-283625-22,Check out these online tools to help maximize audience engagement in virtual or hybrid programs.,Hannah Arata,,2022-10-19,https://programminglibrarian.org/articles/polls-word-clouds-and-more-tools-support-hybrid-audience-engagement,"Polls, Word Clouds and More blog post on Programming Librarian",,,"Polls, Word Clouds and More: Tools to Support Hybrid Audience Engagement",Programming Librarian
23546,ZPP-283625-22,"Accessibility, convenience and comfort for attendees make hybrid programs worth it.",Hannah Arata,,2022-08-16,https://programminglibrarian.org/articles/one-event-two-experiences-why-hybrid-worth-work,"One Event, Two Experiences blog post on Programming Librarian",,,"One Event, Two Experiences: Why Hybrid Is Worth the Work",Programming Librarian
23547,ZPP-283625-22,"Hybrid meetings can help meet varied needs, but it may take some adjustment to find the best engagement strategies.",Meghan Gieseker,,2022-07-14,https://programminglibrarian.org/articles/advice-experts-getting-teens-engaged-hybrid-meetings,Advice from Experts blog post on Programming Librarian,,,Advice From the Experts: Getting Teens Engaged in Hybrid Meetings,Programming Librarian
23548,ZPP-283625-22,Is hybrid programming worth the investment? Listening to your patrons is key to answering that question.,Emily Gallaugher,,2022-06-30,https://programminglibrarian.org/articles/life-beyond-pandemic-community-responses-hybrid-programming,A Live Beyond the Pandemic blog post on Programming Librarian,,,A Life Beyond the Pandemic: Community Responses to Hybrid Programming,Programming Librarian
23549,ZPP-283625-22,"Boston Public Library staff share their tips for hybrid program logistics, such as staff roles and tech.",Hannah Arata,,2022-06-23,https://programminglibrarian.org/articles/breaking-it-down-logistics-hybrid-program,Breaking It Down blog on Programming Librarian,,,Breaking It Down: Logistics of a Hybrid Program,Programming Librarian
23550,ZPP-283625-22,Melissa Wong explores what library programs are conducive to the trending hybrid format.,Hannah Arata,,2022-06-09,https://programminglibrarian.org/articles/hybrid-good-fit-when-consider-hybrid-format,Is Hybrid a Good Fit? blog on Programming Librarian,,,Is Hybrid a Good Fit? When to Consider a Hybrid Format,Programming Librarian
23551,ZPP-283625-22,How can you maximize engagement with hybrid program participants? Read this for all you need to know.,Cassandra Collucci,,2022-06-08,https://programminglibrarian.org/articles/hybrid-101-all-you-need-know-hybrid-program-success,Hybrid 101 blog on Programming Librarian,,,Hybrid 101: All You Need to Know for Hybrid Program Success,Programming Librarian
23552,ZPP-283625-22,This successful hybrid art program inspires adult patrons to create and share their artistic visions.,"Marina Vaysberg, Emily Martin",,2022-05-13,https://programminglibrarian.org/programs/inspiration-place-spring-fantasy-hybrid-art-program,Inspiration Place blog on Programming Librarian,,,Inspiration Place: Spring Fantasy Hybrid Art Program,Programming Librarian
23553,ZPP-283625-22,Check out a lineup of free webinars focused on hybrid programming in the library.,Hannah Arata,,2022-05-04,https://programminglibrarian.org/articles/hybrid-programming-webinar-series,Hybrid Webinar Series blog on Programming Librarian,,,Hybrid Programming Webinar Series,Programming Librarian
23554,ZPP-283625-22,Is hybrid a good fit for your library's post-pandemic programming?,Laura Saunders,,2022-04-18,https://programminglibrarian.org/articles/exploring-hybrid-programs,Exploring Hybrid Programming blog on Programming Librarian,,,Exploring Hybrid Programs,Programming Librarian
23555,ZPP-283625-22,"This program described traditional Navajo astronomy, culture, and ceremonies.",Betty Martin,,2022-04-07,https://programminglibrarian.org/programs/navajo-astronomy,Navajo Astronomy blog on Programming Librarian,,,Navajo Astronomy,Programming Librarian
23556,ZPP-283625-22,This hybrid program series invites older adults to workshops led by local authors.,Ariel Robinson,,2022-04-14,https://programminglibrarian.org/programs/authors-speak-drawing-sacred-activity,Authors Speak blog on Programming Librarian,,,Authors Speak: Drawing as a Sacred Activity,Programming Librarian
23558,GA-276338-20,"Have you checked out your state humanities council's event calendar lately? You may be surprised at the range of virtual options, whether you're looking for a smart lecture to while away a quiet afternoon or an engaging event to share with your patrons on social media.",Sarah Ostman,,2020-08-14,https://programminglibrarian.org/articles/virtual-events-your-state-humanities-council,,,,Virtual Events from Your State Humanities Council,Programming Librarian
23559,GA-276338-20,Batesville Intermediate School brings a global perspective to students through a book club focused on the UN's Sustainable Development Goals.,Anne Amrhein,,2020-08-31,https://programminglibrarian.org/programs/junior-ambassadors-program,,,,Junior Ambassadors Program,Programming Librarian
23560,GA-276338-20,"Are you looking for book club reads that can help us make sense of 2020? We asked librarians for their recommendations on books that are relevant to this tumultuous year. Fiction or nonfiction, new or old — these books speak to the unique times we're going through.",Hannah Arata,,2020-09-03,https://programminglibrarian.org/articles/very-2020-book-club-reading-list,,,,A Very 2020 Book Club Reading List,Programming Librarian
23561,GA-276338-20,"The Black Bethlehem Project is the first-of-its kind study of the Black experience in Bethlehem, Pa.",Hannah Arata,,2020-09-15,https://programminglibrarian.org/articles/black-bethlehem-documenting-black-experience-majority-white-town,,,,Black Bethlehem: Documenting the Black Experience in a Majority-White Town,Programming Librarian
23562,GA-276338-20,"Nearly as ubiquitous to libraries as book clubs, film discussions can spark powerful conversations and build community. That engagement doesn't have to end because of COVID-19. We spoke with Juan Rubio, program manager for digital media and learning at the Seattle Public Library, for a step-by-step guide to hosting your first virtual film discussion.",Sarah Ostman,,2020-10-21,https://programminglibrarian.org/articles/leading-virtual-film-discussion-7-steps,,,,Leading a Virtual Film Discussion in 7 Steps,Programming Librarian
23563,GA-276338-20,"As 2020 begins to wind down, we can reflect on all that we've learned about virtual programming. Many of us entered the year as novices, but we're leaving it with some serious skills — whether from wrangling a boisterous virtual book club or shifting a cultural heritage festival from stage to screen. But have you mastered the art of marketing your virtual programs? Or are you still struggling to get people to log in? We reached out to 10 librarians who specialize in program marketing and asked what they're doing to increase attendance at their virtual humanities programs. Here's what they said.",Hannah Arata,,2020-10-23,https://programminglibrarian.org/articles/librarians-marketing-virtual-humanities-programs,,,,Librarians On: Marketing Virtual Humanities Programs,Programming Librarian
23564,GA-276338-20,"If you've hosted an author talk or moderated a panel discussion in person, rest assured: online, the drill is pretty similar.  ""Nothing is more important than preparation,"" says Donna Seaman, Booklist's Adult Books Editor and an award-winning literary critic who has interviewed hundreds of authors throughout her career. ""The more fluent you are in the writer's work, the better the conversation.""  Still, Seaman cautions, you may need to make a few adjustments in a virtual setting. Here are her tips.",Sarah Ostman,,2020-11-10,https://programminglibrarian.org/articles/10-minutes-donna-seaman-virtual-author-talks,,,,10 Minutes with Donna Seaman: Virtual Author Talks,Programming Librarian
23565,GA-276338-20,Archivist and adult services librarian Monique Sugimoto uses her scenic bike commute as inspiration for the Pedal PV video series.,Hannah Arata,,2020-12-08,https://programminglibrarian.org/articles/pedaling-through-history-pedal-pv-palos-verdes-library,,,,Pedaling Through History: Pedal PV at Palos Verdes Library,Programming Librarian
23566,GA-276338-20,How accessible are your virtual programs? You may inadvertently be leaving some people out. Here are 7 ways to make your virtual programs more accessible for people with disabilities.,Hannah Arata,,2020-12-18,https://programminglibrarian.org/articles/7-ways-make-your-virtual-programs-more-accessible-patrons-disabilities,,,,7 Ways to Make Your Virtual Programs More Accessible to Patrons with Disabilities,Programming Librarian
23567,GA-276338-20,"The beginning of 2021 is packed with great state humanities council events! You may be surprised at the range of virtual options, whether you're looking for a smart lecture to while away a quiet afternoon or an engaging event to share with your patrons on social media.",Sarah Ostman,,2020-12-31,https://programminglibrarian.org/articles/2021-virtual-events-your-state-humanities-council,,,,2021 Virtual Events from Your State Humanities Council,Programming Librarian
23583,PJ-230847-15,Guest post on Wisconsin Libraries for Everyone about the process of digitizing newspapers and making them accessible.,Kristina Warner,Wisconsin Libraries for Everyone,2019-04-23,https://dpi.wi.gov/wilibrariesforeveryone/guest-post-digital-preservation-wisconsin,Link to blog post.,,,On Digital Preservation in Wisconsin,Wisconsin Department of Public Instruction
23664,ZB-250690-16,"On August 17th, the Museum of Durham History will premier ""Durham During the Great War,"" an exhibit that celebrates the contributions of Durham's citizens at home and abroad during World War I. Meggan Cashwell, History PhD candidate, Duke University, is the museum's exhibit intern this summer, which is funded by the Versatile Humanists at Duke Internship Program.",Meggan Cashwell,Latest News from the Museum of Durham History,2018-08-07,https://www.museumofdurhamhistory.org/blog/behind-the-scenes-curating-durham-during-the-great-war-3/,Blog post,,,Behind the Scenes: Curating ‘Durham During the Great War’,Museum of Durham History
23683,GI-269686-20,"Post about collection research with Museum del Oro, Bogotá, Colombia.",Julia Burtenshaw,On the Hunt for Answers: A Curatorial Trip to Bogotá,2016-08-17,https://unframed.lacma.org/2016/08/17/hunt-answers-curatorial-trip-bogot%C3%A1,LACMA's Unframed blog.,,,On the Hunt for Answers: A Curatorial Trip to Bogotá,Unframed
23684,GI-269686-20,Post describing the beginning of the relationship with the Arhuaco community in Colombia.,Julia Burtenshaw,A Quest for Knowledge: Curatorial Research in Colombia—Part 1,2019-09-24,https://unframed.lacma.org/2019/09/24/quest-knowledge-curatorial-research-colombia%E2%80%94part-1,LACMA's Unframed blog.,,,A Quest for Knowledge: Curatorial Research in Colombia—Part 1,Unframed
23685,GI-269686-20,Post describing the beginning of the relationship with the Arhuaco community in Colombia.,Julia Burtenshaw,A Quest for Knowledge: Curatorial Research in Colombia—Part 2,2019-09-30,https://unframed.lacma.org/2019/09/30/quest-knowledge-curatorial-research-colombia%E2%80%94part-2,LACMA's Unframed blog.,,,A Quest for Knowledge: Curatorial Research in Colombia—Part 2,Unframed
23686,GI-269686-20,Post describing the beginning of the relationship with the Arhuaco community in Colombia.,Julia Burtenshaw,A Quest for Knowledge: Curatorial Research in Colombia—Part 3,2019-10-10,https://unframed.lacma.org/2019/10/10/quest-knowledge-curatorial-research-colombia%E2%80%94part-3,LACMA's Unframed blog.,,,A Quest for Knowledge: Curatorial Research in Colombia—Part 3,Unframed
23687,GI-269686-20,Post describing the visit of leaders from Arhuaco community to Los Angeles.,Julia Burtenshaw,"What Happened Next? A Sacred Ceremony After ""Unpacking the Universe: The Making of an Exhibition",2022-12-11,https://unframed.lacma.org/2022/12/11/what-happened-next-sacred-ceremony-after-unpacking-universe-making-exhibition,LACMA's Unframed blog.,,,"What Happened Next? A Sacred Ceremony After ""Unpacking the Universe: The Making of an Exhibition",Unframed
23703,PF-271970-20,"Blog post summarizing the steps in installation of new heaters in the ductwork in collections areas in the Kenneth Spencer Research Library, University of Kansas Libraries.","Baker, Whitney",Improving Energy Efficiency in Collection Storage in Spencer Research Library,2023-02-21,https://blogs.lib.ku.edu/spencer/improving-energy-efficiency-in-collection-storage-in-spencer-research-library/,Link to the blog post about the NEH-funded project.,,,Blog Post: Improving Energy Efficiency in Collection Storage in Spencer Research Library,Inside Spencer: The KSRL Blog
